Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is vth
strin_x    strain_y    strain_z    vth
0.001   0.004   -0.011  0.5724432
0.001   0.004   -0.01  0.5645192
0.001   0.004   -0.009  0.55679595
0.001   0.004   -0.008  0.5491288
0.001   0.004   -0.007  0.54192245
0.001   0.004   -0.006  0.5338952
0.001   0.004   -0.005  0.5256481
0.001   0.004   -0.004  0.51620215
0.001   0.004   -0.003  0.5073971
0.001   0.004   -0.002  0.4981866
0.001   0.004   -0.001  0.48957282
0.001   0.004   0.0  0.47981024
0.001   0.004   0.001  0.4693188
0.001   0.004   0.002  0.45887858
0.001   0.004   0.003  0.4488423
0.001   0.004   0.004  0.43767804
0.001   0.004   0.005  0.4255337
0.001   0.004   0.006  0.41200262
0.001   0.004   0.007  0.39933267
0.001   0.004   0.008  0.38627762
0.001   0.004   0.009  0.3732469
0.001   0.004   0.01  0.3603745
0.001   0.004   0.011  0.34772927
0.001   0.004   0.012  0.33557105
0.001   0.004   0.013  0.32444978
0.001   0.004   0.014  0.31470284
0.001   0.004   0.015  0.30538383
0.001   0.004   0.016  0.29710692
0.001   0.004   0.017  0.28907353
0.001   0.004   0.018  0.2809015
0.001   0.004   0.019  0.27312726
0.002   0.004   -0.02  0.64822066
0.002   0.004   -0.019  0.63939387
0.002   0.004   -0.018  0.6309249
0.002   0.004   -0.017  0.62258834
0.002   0.004   -0.016  0.6140191
0.002   0.004   -0.015  0.6052222
0.002   0.004   -0.014  0.5960631
0.002   0.004   -0.013  0.5868858
0.002   0.004   -0.012  0.5779885
0.002   0.004   -0.011  0.56923014
0.002   0.004   -0.01  0.5612482
0.002   0.004   -0.009  0.55338126
0.002   0.004   -0.008  0.54573405
0.002   0.004   -0.007  0.5381313
0.002   0.004   -0.006  0.529734
0.002   0.004   -0.005  0.52099824
0.002   0.004   -0.004  0.51190203
0.002   0.004   -0.003  0.5026138
0.002   0.004   -0.002  0.4936139
0.002   0.004   -0.001  0.48436296
0.002   0.004   0.0  0.47474116
0.002   0.004   0.001  0.46496135
0.002   0.004   0.002  0.45507365
0.002   0.004   0.003  0.44445175
0.002   0.004   0.004  0.43343127
0.002   0.004   0.005  0.42119926
0.002   0.004   0.006  0.40774953
0.002   0.004   0.007  0.3950013
0.002   0.004   0.008  0.38187653
0.002   0.004   0.009  0.3684597
0.002   0.004   0.01  0.35611597
0.002   0.004   0.011  0.34350288
0.002   0.004   0.012  0.3317629
0.002   0.004   0.013  0.32123423
0.002   0.004   0.014  0.31133786
0.002   0.004   0.015  0.30239272
0.002   0.004   0.016  0.29418364
0.002   0.004   0.017  0.28630304
0.002   0.004   0.018  0.27824864
0.002   0.004   0.019  0.27016398
0.003   0.004   -0.02  0.6457788
0.003   0.004   -0.019  0.6373313
0.003   0.004   -0.018  0.6290922
0.003   0.004   -0.017  0.6205389
0.003   0.004   -0.016  0.6114904
0.003   0.004   -0.015  0.6024368
0.003   0.004   -0.014  0.5929589
0.003   0.004   -0.013  0.5837051
0.003   0.004   -0.012  0.5747104
0.003   0.004   -0.011  0.5659738
0.003   0.004   -0.01  0.557754
0.003   0.004   -0.009  0.5496116
0.003   0.004   -0.008  0.5415373
0.003   0.004   -0.007  0.53360665
0.003   0.004   -0.006  0.5250786
0.003   0.004   -0.005  0.5164422
0.003   0.004   -0.004  0.50720555
0.003   0.004   -0.003  0.49790335
0.003   0.004   -0.002  0.4891641
0.003   0.004   -0.001  0.47971278
0.003   0.004   0.0  0.47015852
0.003   0.004   0.001  0.46012157
0.003   0.004   0.002  0.44992766
0.003   0.004   0.003  0.43955785
0.003   0.004   0.004  0.42876756
0.003   0.004   0.005  0.41603857
0.003   0.004   0.006  0.40301424
0.003   0.004   0.007  0.39072853
0.003   0.004   0.008  0.3773731
0.003   0.004   0.009  0.36447102
0.003   0.004   0.01  0.35205632
0.003   0.004   0.011  0.3401562
0.003   0.004   0.012  0.32897103
0.003   0.004   0.013  0.31881434
0.003   0.004   0.014  0.30914968
0.003   0.004   0.015  0.29984325
0.003   0.004   0.016  0.29145905
0.003   0.004   0.017  0.2831674
0.003   0.004   0.018  0.27530944
0.003   0.004   0.019  0.26746443
0.004   0.004   -0.02  0.64320266
0.004   0.004   -0.019  0.6351716
0.004   0.004   -0.018  0.6266614
0.004   0.004   -0.017  0.61754227
0.004   0.004   -0.016  0.6084933
0.004   0.004   -0.015  0.59932417
0.004   0.004   -0.014  0.5899295
0.004   0.004   -0.013  0.580658
0.004   0.004   -0.012  0.5712258
0.004   0.004   -0.011  0.5627488
0.004   0.004   -0.01  0.55442375
0.004   0.004   -0.009  0.5456858
0.004   0.004   -0.008  0.53722996
0.004   0.004   -0.007  0.5285777
0.004   0.004   -0.006  0.51977414
0.004   0.004   -0.005  0.5107694
0.004   0.004   -0.004  0.5014363
0.004   0.004   -0.003  0.49259818
0.004   0.004   -0.002  0.48429102
0.004   0.004   -0.001  0.4756233
0.004   0.004   0.0  0.46589255
0.004   0.004   0.001  0.45476013
0.004   0.004   0.002  0.4439525
0.004   0.004   0.003  0.43407667
0.004   0.004   0.004  0.423571
0.004   0.004   0.005  0.4110567
0.004   0.004   0.006  0.39841616
0.004   0.004   0.007  0.386446
0.004   0.004   0.008  0.37370282
0.004   0.004   0.009  0.3611153
0.004   0.004   0.01  0.34907067
0.004   0.004   0.011  0.3372927
0.004   0.004   0.012  0.32686988
0.004   0.004   0.013  0.31697664
0.004   0.004   0.014  0.30682153
0.004   0.004   0.015  0.2974041
0.004   0.004   0.016  0.28885674
0.004   0.004   0.017  0.2805658
0.004   0.004   0.018  0.27233663
0.004   0.004   0.019  0.26466492
0.005   0.004   -0.02  0.6407203
0.005   0.004   -0.019  0.63233817
0.005   0.004   -0.018  0.6233011
0.005   0.004   -0.017  0.61406255
0.005   0.004   -0.016  0.6051554
0.005   0.004   -0.015  0.5959256
0.005   0.004   -0.014  0.5866504
0.005   0.004   -0.013  0.5773462
0.005   0.004   -0.012  0.5680347
0.005   0.004   -0.011  0.5594079
0.005   0.004   -0.01  0.5499735
0.005   0.004   -0.009  0.54102796
0.005   0.004   -0.008  0.53226084
0.005   0.004   -0.007  0.52337974
0.005   0.004   -0.006  0.5140414
0.005   0.004   -0.005  0.5042391
0.005   0.004   -0.004  0.4946217
0.005   0.004   -0.003  0.48671716
0.005   0.004   -0.002  0.47928965
0.005   0.004   -0.001  0.47060227
0.005   0.004   0.0  0.461048
0.005   0.004   0.001  0.44939443
0.005   0.004   0.002  0.43818504
0.005   0.004   0.003  0.4282954
0.005   0.004   0.004  0.4179845
0.005   0.004   0.005  0.40616524
0.005   0.004   0.006  0.3950093
0.005   0.004   0.007  0.3835243
0.005   0.004   0.008  0.37126726
0.005   0.004   0.009  0.35905463
0.005   0.004   0.01  0.34651458
0.005   0.004   0.011  0.33504957
0.005   0.004   0.012  0.32489547
0.005   0.004   0.013  0.31507924
0.005   0.004   0.014  0.3047861
0.005   0.004   0.015  0.295205
0.005   0.004   0.016  0.28623027
0.005   0.004   0.017  0.27786133
0.005   0.004   0.018  0.26957038
0.005   0.004   0.019  0.2618541
0.006   0.004   -0.02  0.63744515
0.006   0.004   -0.019  0.6286299
0.006   0.004   -0.018  0.6194498
0.006   0.004   -0.017  0.6102603
0.006   0.004   -0.016  0.60116684
0.006   0.004   -0.015  0.592024
0.006   0.004   -0.014  0.58278644
0.006   0.004   -0.013  0.57363933
0.006   0.004   -0.012  0.5642976
0.006   0.004   -0.011  0.5549496
0.006   0.004   -0.01  0.54559064
0.006   0.004   -0.009  0.53648126
0.006   0.004   -0.008  0.5271016
0.006   0.004   -0.007  0.518042
0.006   0.004   -0.006  0.5079369
0.006   0.004   -0.005  0.4979018
0.006   0.004   -0.004  0.48897493
0.006   0.004   -0.003  0.48133618
0.006   0.004   -0.002  0.47395337
0.006   0.004   -0.001  0.46478736
0.006   0.004   0.0  0.4549873
0.006   0.004   0.001  0.4438957
0.006   0.004   0.002  0.43351665
0.006   0.004   0.003  0.4232682
0.006   0.004   0.004  0.41286302
0.006   0.004   0.005  0.4018394
0.006   0.004   0.006  0.3919719
0.006   0.004   0.007  0.38135058
0.006   0.004   0.008  0.36915967
0.006   0.004   0.009  0.35747224
0.006   0.004   0.01  0.34492886
0.006   0.004   0.011  0.3335989
0.006   0.004   0.012  0.3228776
0.006   0.004   0.013  0.3130211
0.006   0.004   0.014  0.30300227
0.006   0.004   0.015  0.29327837
0.006   0.004   0.016  0.28361097
0.006   0.004   0.017  0.27502736
0.006   0.004   0.018  0.26688597
0.006   0.004   0.019  0.25957313
0.007   0.004   -0.02  0.6337831
0.007   0.004   -0.019  0.62464
0.007   0.004   -0.018  0.6153312
0.007   0.004   -0.017  0.6061307
0.007   0.004   -0.016  0.5969335
0.007   0.004   -0.015  0.5880578
0.007   0.004   -0.014  0.5788089
0.007   0.004   -0.013  0.5691352
0.007   0.004   -0.012  0.55956113
0.007   0.004   -0.011  0.5503996
0.007   0.004   -0.01  0.5411766
0.007   0.004   -0.009  0.5314047
0.007   0.004   -0.008  0.5217593
0.007   0.004   -0.007  0.51214135
0.007   0.004   -0.006  0.50210565
0.007   0.004   -0.005  0.49276662
0.007   0.004   -0.004  0.48434347
0.007   0.004   -0.003  0.47667748
0.007   0.004   -0.002  0.46821594
0.007   0.004   -0.001  0.45896333
0.007   0.004   0.0  0.4490072
0.007   0.004   0.001  0.43852806
0.007   0.004   0.002  0.42862836
0.007   0.004   0.003  0.41871274
0.007   0.004   0.004  0.40866262
0.007   0.004   0.005  0.39794838
0.007   0.004   0.006  0.38839942
0.007   0.004   0.007  0.37850553
0.007   0.004   0.008  0.3671131
0.007   0.004   0.009  0.355442
0.007   0.004   0.01  0.3440534
0.007   0.004   0.011  0.332133
0.007   0.004   0.012  0.3214134
0.007   0.004   0.013  0.3107258
0.007   0.004   0.014  0.3010471
0.007   0.004   0.015  0.29144067
0.007   0.004   0.016  0.2819456
0.007   0.004   0.017  0.27294302
0.007   0.004   0.018  0.2649374
0.007   0.004   0.019  0.25780892
0.008   0.004   -0.02  0.6296554
0.008   0.004   -0.019  0.6203909
0.008   0.004   -0.018  0.6111048
0.008   0.004   -0.017  0.6019285
0.008   0.004   -0.016  0.5932844
0.008   0.004   -0.015  0.5840416
0.008   0.004   -0.014  0.57435524
0.008   0.004   -0.013  0.5644052
0.008   0.004   -0.012  0.5554887
0.008   0.004   -0.011  0.5466221
0.008   0.004   -0.01  0.5365422
0.008   0.004   -0.009  0.52641916
0.008   0.004   -0.008  0.5163203
0.008   0.004   -0.007  0.5062976
0.008   0.004   -0.006  0.49654084
0.008   0.004   -0.005  0.48784864
0.008   0.004   -0.004  0.47963244
0.008   0.004   -0.003  0.47143966
0.008   0.004   -0.002  0.46273315
0.008   0.004   -0.001  0.453287
0.008   0.004   0.0  0.44355804
0.008   0.004   0.001  0.43344474
0.008   0.004   0.002  0.42377365
0.008   0.004   0.003  0.41384864
0.008   0.004   0.004  0.4041127
0.008   0.004   0.005  0.3940655
0.008   0.004   0.006  0.38452822
0.008   0.004   0.007  0.37540707
0.008   0.004   0.008  0.36452377
0.008   0.004   0.009  0.35389656
0.008   0.004   0.01  0.34308892
0.008   0.004   0.011  0.33115333
0.008   0.004   0.012  0.31991917
0.008   0.004   0.013  0.30920428
0.008   0.004   0.014  0.2992007
0.008   0.004   0.015  0.2898814
0.008   0.004   0.016  0.28059617
0.008   0.004   0.017  0.27141872
0.008   0.004   0.018  0.26342008
0.008   0.004   0.019  0.25631228
0.009   0.004   -0.02  0.62551856
0.009   0.004   -0.019  0.6163284
0.009   0.004   -0.018  0.60715026
0.009   0.004   -0.017  0.5980882
0.009   0.004   -0.016  0.5893494
0.009   0.004   -0.015  0.57998055
0.009   0.004   -0.014  0.5699642
0.009   0.004   -0.013  0.5602187
0.009   0.004   -0.012  0.55161315
0.009   0.004   -0.011  0.54210603
0.009   0.004   -0.01  0.53198
0.009   0.004   -0.009  0.52180624
0.009   0.004   -0.008  0.51128477
0.009   0.004   -0.007  0.5009761
0.009   0.004   -0.006  0.49215972
0.009   0.004   -0.005  0.48349857
0.009   0.004   -0.004  0.4748792
0.009   0.004   -0.003  0.4662863
0.009   0.004   -0.002  0.4574579
0.009   0.004   -0.001  0.44832718
0.009   0.004   0.0  0.4384169
0.009   0.004   0.001  0.42818165
0.009   0.004   0.002  0.41790915
0.009   0.004   0.003  0.40856212
0.009   0.004   0.004  0.39910018
0.009   0.004   0.005  0.3900916
0.009   0.004   0.006  0.38113678
0.009   0.004   0.007  0.37169558
0.009   0.004   0.008  0.3619647
0.009   0.004   0.009  0.35179925
0.009   0.004   0.01  0.34137258
0.009   0.004   0.011  0.33003026
0.009   0.004   0.012  0.31845105
0.009   0.004   0.013  0.30766767
0.009   0.004   0.014  0.2978513
0.009   0.004   0.015  0.28868783
0.009   0.004   0.016  0.2794603
0.009   0.004   0.017  0.27020192
0.009   0.004   0.018  0.26153862
0.009   0.004   0.019  0.2541653
0.01   0.004   -0.02  0.621729
0.01   0.004   -0.019  0.61248094
0.01   0.004   -0.018  0.6032724
0.01   0.004   -0.017  0.59456193
0.01   0.004   -0.016  0.58541435
0.01   0.004   -0.015  0.575634
0.01   0.004   -0.014  0.56536376
0.01   0.004   -0.013  0.55640626
0.01   0.004   -0.012  0.5472236
0.01   0.004   -0.011  0.5373062
0.01   0.004   -0.01  0.52678585
0.01   0.004   -0.009  0.51629657
0.01   0.004   -0.008  0.5055703
0.01   0.004   -0.007  0.49647093
0.01   0.004   -0.006  0.48777735
0.01   0.004   -0.005  0.47908074
0.01   0.004   -0.004  0.46986192
0.01   0.004   -0.003  0.46136266
0.01   0.004   -0.002  0.45228118
0.01   0.004   -0.001  0.4428246
0.01   0.004   0.0  0.4328624
0.01   0.004   0.001  0.4224025
0.01   0.004   0.002  0.41224748
0.01   0.004   0.003  0.40291405
0.01   0.004   0.004  0.39422774
0.01   0.004   0.005  0.38585305
0.01   0.004   0.006  0.37741002
0.01   0.004   0.007  0.368585
0.01   0.004   0.008  0.3588854
0.01   0.004   0.009  0.3488099
0.01   0.004   0.01  0.33875805
0.01   0.004   0.011  0.32848132
0.01   0.004   0.012  0.31740662
0.01   0.004   0.013  0.30664438
0.01   0.004   0.014  0.2965417
0.01   0.004   0.015  0.28699276
0.01   0.004   0.016  0.27808958
0.01   0.004   0.017  0.26916492
0.01   0.004   0.018  0.26017347
0.01   0.004   0.019  0.2519394
0.011   0.004   -0.02  0.61699945
0.011   0.004   -0.019  0.6078026
0.011   0.004   -0.018  0.5989201
0.011   0.004   -0.017  0.5900911
0.011   0.004   -0.016  0.5805517
0.011   0.004   -0.015  0.5707817
0.011   0.004   -0.014  0.5610406
0.011   0.004   -0.013  0.5517662
0.011   0.004   -0.012  0.54195726
0.011   0.004   -0.011  0.5318
0.011   0.004   -0.01  0.52110034
0.011   0.004   -0.009  0.50993526
0.011   0.004   -0.008  0.5004855
0.011   0.004   -0.007  0.49214506
0.011   0.004   -0.006  0.48367435
0.011   0.004   -0.005  0.47447187
0.011   0.004   -0.004  0.46509796
0.011   0.004   -0.003  0.45686436
0.011   0.004   -0.002  0.44743037
0.011   0.004   -0.001  0.43793204
0.011   0.004   0.0  0.42788506
0.011   0.004   0.001  0.4177388
0.011   0.004   0.002  0.4076994
0.011   0.004   0.003  0.39869207
0.011   0.004   0.004  0.39001477
0.011   0.004   0.005  0.3824544
0.011   0.004   0.006  0.374381
0.011   0.004   0.007  0.36565608
0.011   0.004   0.008  0.356624
0.011   0.004   0.009  0.34643543
0.011   0.004   0.01  0.33619922
0.011   0.004   0.011  0.3262719
0.011   0.004   0.012  0.3161746
0.011   0.004   0.013  0.30600464
0.011   0.004   0.014  0.29563826
0.011   0.004   0.015  0.2858401
0.011   0.004   0.016  0.27672243
0.011   0.004   0.017  0.2677787
0.011   0.004   0.018  0.25917944
0.011   0.004   0.019  0.25040495
0.012   0.004   -0.02  0.6122838
0.012   0.004   -0.019  0.60315377
0.012   0.004   -0.018  0.59437394
0.012   0.004   -0.017  0.58523315
0.012   0.004   -0.016  0.5756897
0.012   0.004   -0.015  0.5664843
0.012   0.004   -0.014  0.55690694
0.012   0.004   -0.013  0.5470066
0.012   0.004   -0.012  0.5367695
0.012   0.004   -0.011  0.526417
0.012   0.004   -0.01  0.5154715
0.012   0.004   -0.009  0.5051407
0.012   0.004   -0.008  0.496598
0.012   0.004   -0.007  0.48787165
0.012   0.004   -0.006  0.47871333
0.012   0.004   -0.005  0.46928972
0.012   0.004   -0.004  0.46027607
0.012   0.004   -0.003  0.45193243
0.012   0.004   -0.002  0.4428339
0.012   0.004   -0.001  0.4335497
0.012   0.004   0.0  0.4234023
0.012   0.004   0.001  0.4137535
0.012   0.004   0.002  0.40452033
0.012   0.004   0.003  0.39554566
0.012   0.004   0.004  0.38703936
0.012   0.004   0.005  0.3792826
0.012   0.004   0.006  0.3714142
0.012   0.004   0.007  0.36315203
0.012   0.004   0.008  0.35428798
0.012   0.004   0.009  0.3448264
0.012   0.004   0.01  0.33431894
0.012   0.004   0.011  0.32410973
0.012   0.004   0.012  0.31464815
0.012   0.004   0.013  0.30541795
0.012   0.004   0.014  0.295291
0.012   0.004   0.015  0.28536782
0.012   0.004   0.016  0.2756671
0.012   0.004   0.017  0.26628244
0.012   0.004   0.018  0.25782794
0.012   0.004   0.019  0.24952823
0.013   0.004   -0.02  0.60751075
0.013   0.004   -0.019  0.59862
0.013   0.004   -0.018  0.5898253
0.013   0.004   -0.017  0.58057266
0.013   0.004   -0.016  0.5716765
0.013   0.004   -0.015  0.56217676
0.013   0.004   -0.014  0.55237675
0.013   0.004   -0.013  0.5423589
0.013   0.004   -0.012  0.5321901
0.013   0.004   -0.011  0.5211617
0.013   0.004   -0.01  0.5107365
0.013   0.004   -0.009  0.50168
0.013   0.004   -0.008  0.49241382
0.013   0.004   -0.007  0.4829595
0.013   0.004   -0.006  0.47355223
0.013   0.004   -0.005  0.46415704
0.013   0.004   -0.004  0.4556843
0.013   0.004   -0.003  0.44714022
0.013   0.004   -0.002  0.4384356
0.013   0.004   -0.001  0.42923456
0.013   0.004   0.0  0.41924465
0.013   0.004   0.001  0.4101923
0.013   0.004   0.002  0.40132752
0.013   0.004   0.003  0.3932069
0.013   0.004   0.004  0.38446808
0.013   0.004   0.005  0.37627527
0.013   0.004   0.006  0.36853606
0.013   0.004   0.007  0.3610915
0.013   0.004   0.008  0.35236633
0.013   0.004   0.009  0.34336114
0.013   0.004   0.01  0.33315933
0.013   0.004   0.011  0.32305616
0.013   0.004   0.012  0.31368914
0.013   0.004   0.013  0.3049478
0.013   0.004   0.014  0.2957153
0.013   0.004   0.015  0.28535348
0.013   0.004   0.016  0.2753906
0.013   0.004   0.017  0.2655537
0.013   0.004   0.018  0.25646406
0.013   0.004   0.019  0.24850625
0.014   0.004   -0.02  0.60317403
0.014   0.004   -0.019  0.5944406
0.014   0.004   -0.018  0.58528996
0.014   0.004   -0.017  0.57642883
0.014   0.004   -0.016  0.56757987
0.014   0.004   -0.015  0.5579481
0.014   0.004   -0.014  0.54827577
0.014   0.004   -0.013  0.53823346
0.014   0.004   -0.012  0.52734596
0.014   0.004   -0.011  0.51643074
0.014   0.004   -0.01  0.50672835
0.014   0.004   -0.009  0.49798328
0.014   0.004   -0.008  0.48795944
0.014   0.004   -0.007  0.47817326
0.014   0.004   -0.006  0.46856737
0.014   0.004   -0.005  0.45914543
0.014   0.004   -0.004  0.45061183
0.014   0.004   -0.003  0.44230697
0.014   0.004   -0.002  0.433942
0.014   0.004   -0.001  0.4247275
0.014   0.004   0.0  0.41535664
0.014   0.004   0.001  0.40664005
0.014   0.004   0.002  0.398386
0.014   0.004   0.003  0.39085972
0.014   0.004   0.004  0.38293093
0.014   0.004   0.005  0.374914
0.014   0.004   0.006  0.3665284
0.014   0.004   0.007  0.3589611
0.014   0.004   0.008  0.3504953
0.014   0.004   0.009  0.3417533
0.014   0.004   0.01  0.331951
0.014   0.004   0.011  0.32247347
0.014   0.004   0.012  0.31326842
0.014   0.004   0.013  0.3044231
0.014   0.004   0.014  0.2952659
0.014   0.004   0.015  0.28560135
0.014   0.004   0.016  0.2753715
0.014   0.004   0.017  0.26560968
0.014   0.004   0.018  0.25630715
0.014   0.004   0.019  0.24808042
0.015   0.004   -0.02  0.5992013
0.015   0.004   -0.019  0.5900931
0.015   0.004   -0.018  0.5813121
0.015   0.004   -0.017  0.57264805
0.015   0.004   -0.016  0.5635834
0.015   0.004   -0.015  0.55429614
0.015   0.004   -0.014  0.5441503
0.015   0.004   -0.013  0.5336062
0.015   0.004   -0.012  0.5227362
0.015   0.004   -0.011  0.51190335
0.015   0.004   -0.01  0.50307333
0.015   0.004   -0.009  0.49387372
0.015   0.004   -0.008  0.48354918
0.015   0.004   -0.007  0.47355056
0.015   0.004   -0.006  0.46361172
0.015   0.004   -0.005  0.45481497
0.015   0.004   -0.004  0.44585472
0.015   0.004   -0.003  0.43734866
0.015   0.004   -0.002  0.4290923
0.015   0.004   -0.001  0.420344
0.015   0.004   0.0  0.41150057
0.015   0.004   0.001  0.40393347
0.015   0.004   0.002  0.39674067
0.015   0.004   0.003  0.38933212
0.015   0.004   0.004  0.3817923
0.015   0.004   0.005  0.37424988
0.015   0.004   0.006  0.3655504
0.015   0.004   0.007  0.35723346
0.015   0.004   0.008  0.34885693
0.015   0.004   0.009  0.34020764
0.015   0.004   0.01  0.33098984
0.015   0.004   0.011  0.32198536
0.015   0.004   0.012  0.31289572
0.015   0.004   0.013  0.3042068
0.015   0.004   0.014  0.29461783
0.015   0.004   0.015  0.28523004
0.015   0.004   0.016  0.27539638
0.015   0.004   0.017  0.26573962
0.015   0.004   0.018  0.25657728
0.015   0.004   0.019  0.2483871
0.016   0.004   -0.02  0.5946823
0.016   0.004   -0.019  0.5864304
0.016   0.004   -0.018  0.5782449
0.016   0.004   -0.017  0.56929636
0.016   0.004   -0.016  0.55990237
0.016   0.004   -0.015  0.5500574
0.016   0.004   -0.014  0.5396987
0.016   0.004   -0.013  0.52904034
0.016   0.004   -0.012  0.5179674
0.016   0.004   -0.011  0.5081734
0.016   0.004   -0.01  0.49908477
0.016   0.004   -0.009  0.48941076
0.016   0.004   -0.008  0.4789704
0.016   0.004   -0.007  0.4688996
0.016   0.004   -0.006  0.45925486
0.016   0.004   -0.005  0.4502177
0.016   0.004   -0.004  0.44107574
0.016   0.004   -0.003  0.43271363
0.016   0.004   -0.002  0.42480236
0.016   0.004   -0.001  0.41629222
0.016   0.004   0.0  0.40832484
0.016   0.004   0.001  0.40185484
0.016   0.004   0.002  0.39484206
0.016   0.004   0.003  0.38782668
0.016   0.004   0.004  0.38069373
0.016   0.004   0.005  0.373159
0.016   0.004   0.006  0.36470369
0.016   0.004   0.007  0.3560083
0.016   0.004   0.008  0.34766573
0.016   0.004   0.009  0.33872724
0.016   0.004   0.01  0.33010238
0.016   0.004   0.011  0.32145077
0.016   0.004   0.012  0.31261492
0.016   0.004   0.013  0.30387416
0.016   0.004   0.014  0.29443982
0.016   0.004   0.015  0.28502166
0.016   0.004   0.016  0.27536422
0.016   0.004   0.017  0.2661042
0.016   0.004   0.018  0.25697076
0.016   0.004   0.019  0.24859774
0.017   0.004   -0.02  0.5916379
0.017   0.004   -0.019  0.5836218
0.017   0.004   -0.018  0.57491755
0.017   0.004   -0.017  0.5656607
0.017   0.004   -0.016  0.555607
0.017   0.004   -0.015  0.54591376
0.017   0.004   -0.014  0.5352027
0.017   0.004   -0.013  0.5240578
0.017   0.004   -0.012  0.5133992
0.017   0.004   -0.011  0.50414485
0.017   0.004   -0.01  0.49480885
0.017   0.004   -0.009  0.48458344
0.017   0.004   -0.008  0.47417814
0.017   0.004   -0.007  0.46419454
0.017   0.004   -0.006  0.45496273
0.017   0.004   -0.005  0.4457113
0.017   0.004   -0.004  0.43659973
0.017   0.004   -0.003  0.42891812
0.017   0.004   -0.002  0.42089212
0.017   0.004   -0.001  0.41305962
0.017   0.004   0.0  0.40609092
0.017   0.004   0.001  0.39952418
0.017   0.004   0.002  0.3926279
0.017   0.004   0.003  0.38635188
0.017   0.004   0.004  0.37949458
0.017   0.004   0.005  0.3716889
0.017   0.004   0.006  0.36357588
0.017   0.004   0.007  0.35519892
0.017   0.004   0.008  0.34640944
0.017   0.004   0.009  0.33738172
0.017   0.004   0.01  0.32899916
0.017   0.004   0.011  0.32083204
0.017   0.004   0.012  0.31199247
0.017   0.004   0.013  0.30328262
0.017   0.004   0.014  0.29405695
0.017   0.004   0.015  0.28475237
0.017   0.004   0.016  0.2754551
0.017   0.004   0.017  0.26639032
0.017   0.004   0.018  0.2574891
0.017   0.004   0.019  0.24902067
0.018   0.004   -0.02  0.5888311
0.018   0.004   -0.019  0.58043414
0.018   0.004   -0.018  0.5712177
0.018   0.004   -0.017  0.5614
0.018   0.004   -0.016  0.5515664
0.018   0.004   -0.015  0.54135126
0.018   0.004   -0.014  0.5301766
0.018   0.004   -0.013  0.5190069
0.018   0.004   -0.012  0.50925523
0.018   0.004   -0.011  0.49949193
0.018   0.004   -0.01  0.48980302
0.018   0.004   -0.009  0.47954267
0.018   0.004   -0.008  0.46953374
0.018   0.004   -0.007  0.4599089
0.018   0.004   -0.006  0.45074856
0.018   0.004   -0.005  0.44125974
0.018   0.004   -0.004  0.43245274
0.018   0.004   -0.003  0.42498088
0.018   0.004   -0.002  0.41762692
0.018   0.004   -0.001  0.41058737
0.018   0.004   0.0  0.40379727
0.018   0.004   0.001  0.39726835
0.018   0.004   0.002  0.39086866
0.018   0.004   0.003  0.38444227
0.018   0.004   0.004  0.37781942
0.018   0.004   0.005  0.37016487
0.018   0.004   0.006  0.36220056
0.018   0.004   0.007  0.35410124
0.018   0.004   0.008  0.3452559
0.018   0.004   0.009  0.33631182
0.018   0.004   0.01  0.3281935
0.018   0.004   0.011  0.32016096
0.018   0.004   0.012  0.3114615
0.018   0.004   0.013  0.30254546
0.018   0.004   0.014  0.29331675
0.018   0.004   0.015  0.2840273
0.018   0.004   0.016  0.2751095
0.018   0.004   0.017  0.26628196
0.018   0.004   0.018  0.25762898
0.018   0.004   0.019  0.24926223
0.019   0.004   -0.02  0.58564556
0.019   0.004   -0.019  0.5766342
0.019   0.004   -0.018  0.5671572
0.019   0.004   -0.017  0.5572233
0.019   0.004   -0.016  0.54676884
0.019   0.004   -0.015  0.5359398
0.019   0.004   -0.014  0.5249781
0.019   0.004   -0.013  0.5144088
0.019   0.004   -0.012  0.5047075
0.019   0.004   -0.011  0.4947524
0.019   0.004   -0.01  0.48489296
0.019   0.004   -0.009  0.47499287
0.019   0.004   -0.008  0.4650551
0.019   0.004   -0.007  0.4557485
0.019   0.004   -0.006  0.44634694
0.019   0.004   -0.005  0.4370435
0.019   0.004   -0.004  0.4286664
0.019   0.004   -0.003  0.42162025
0.019   0.004   -0.002  0.4147852
0.019   0.004   -0.001  0.40831244
0.019   0.004   0.0  0.40151948
0.019   0.004   0.001  0.39525485
0.019   0.004   0.002  0.38894618
0.019   0.004   0.003  0.38238138
0.019   0.004   0.004  0.37597197
0.019   0.004   0.005  0.3683707
0.019   0.004   0.006  0.3605621
0.019   0.004   0.007  0.35267538
0.019   0.004   0.008  0.34410962
0.019   0.004   0.009  0.335281
0.019   0.004   0.01  0.32727337
0.019   0.004   0.011  0.3196377
0.019   0.004   0.012  0.31091174
0.019   0.004   0.013  0.30190474
0.019   0.004   0.014  0.29249394
0.019   0.004   0.015  0.28343618
0.019   0.004   0.016  0.2746737
0.019   0.004   0.017  0.26588306
0.019   0.004   0.018  0.25740445
0.019   0.004   0.019  0.24908711
-0.02   0.005   -0.02  0.69921255
-0.02   0.005   -0.019  0.6909918
-0.02   0.005   -0.018  0.6830754
-0.02   0.005   -0.017  0.67600125
