Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v2
strin_x    strain_y    strain_z    v2
-0.098   -0.1   -0.063  0.92359835
-0.098   -0.1   -0.062  0.92359835
-0.098   -0.1   -0.061  0.92359835
-0.098   -0.1   -0.06  0.92359835
-0.098   -0.1   -0.059  0.92359835
-0.098   -0.1   -0.058  0.92359835
-0.098   -0.1   -0.057  0.92359835
-0.098   -0.1   -0.056  0.92359835
-0.098   -0.1   -0.055  0.92359835
-0.098   -0.1   -0.054  0.92359835
-0.098   -0.1   -0.053  0.92359835
-0.098   -0.1   -0.052  0.92359835
-0.098   -0.1   -0.051  0.92359835
-0.098   -0.1   -0.05  0.92359835
-0.098   -0.1   -0.049  0.92359835
-0.098   -0.1   -0.048  0.92359835
-0.098   -0.1   -0.047  0.92359835
-0.098   -0.1   -0.046  0.92359835
-0.098   -0.1   -0.045  0.92359835
-0.098   -0.1   -0.044  0.92359835
-0.098   -0.1   -0.043  0.92359835
-0.098   -0.1   -0.042  0.92359835
-0.098   -0.1   -0.041  0.92359835
-0.098   -0.1   -0.04  0.92359835
-0.098   -0.1   -0.039  0.92359835
-0.098   -0.1   -0.038  0.92359835
-0.098   -0.1   -0.037  0.92359835
-0.098   -0.1   -0.036  0.92359835
-0.098   -0.1   -0.035  0.92359835
-0.098   -0.1   -0.034  0.92359835
-0.098   -0.1   -0.033  0.92359835
-0.098   -0.1   -0.032  0.92359835
-0.098   -0.1   -0.031  0.92359835
-0.098   -0.1   -0.03  0.92359835
-0.098   -0.1   -0.029  0.92359835
-0.098   -0.1   -0.028  0.92359835
-0.098   -0.1   -0.027  0.92359835
-0.098   -0.1   -0.026  0.92359835
-0.098   -0.1   -0.025  0.92359835
-0.098   -0.1   -0.024  0.92359835
-0.098   -0.1   -0.023  0.92359835
-0.098   -0.1   -0.022  0.92359835
-0.098   -0.1   -0.021  0.92359835
-0.098   -0.1   -0.02  0.92359835
-0.098   -0.1   -0.019  0.92359835
-0.098   -0.1   -0.018  0.92359835
-0.098   -0.1   -0.017  0.92359835
-0.098   -0.1   -0.016  0.92359835
-0.098   -0.1   -0.015  0.92359835
-0.098   -0.1   -0.014  0.92359835
-0.098   -0.1   -0.013  0.92359835
-0.098   -0.1   -0.012  0.92359835
-0.098   -0.1   -0.011  0.92359835
-0.098   -0.1   -0.01  0.92359835
-0.098   -0.1   -0.009  0.92359835
-0.098   -0.1   -0.008  0.92359835
-0.098   -0.1   -0.007  0.92359835
-0.098   -0.1   -0.006  0.92359835
-0.098   -0.1   -0.005  0.92359835
-0.098   -0.1   -0.004  0.92359835
-0.098   -0.1   -0.003  0.92359835
-0.098   -0.1   -0.002  0.92359835
-0.098   -0.1   -0.001  0.92359835
-0.098   -0.1   -0.0  0.92359835
-0.098   -0.1   0.001  0.92359835
-0.098   -0.1   0.002  0.92359835
-0.098   -0.1   0.003  0.92359835
-0.098   -0.1   0.004  0.92359835
-0.098   -0.1   0.005  0.92359835
-0.098   -0.1   0.006  0.92359835
-0.098   -0.1   0.007  0.92359835
-0.098   -0.1   0.008  0.92359835
-0.098   -0.1   0.009  0.92359835
-0.098   -0.1   0.01  0.92359835
-0.098   -0.1   0.011  0.92359835
-0.098   -0.1   0.012  0.92359835
-0.098   -0.1   0.013  0.92359835
-0.098   -0.1   0.014  0.92359835
-0.098   -0.1   0.015  0.92359835
-0.098   -0.1   0.016  0.92359835
-0.098   -0.1   0.017  0.92359835
-0.098   -0.1   0.018  0.92359835
-0.098   -0.1   0.019  0.92359835
-0.098   -0.1   0.02  0.92359835
-0.098   -0.1   0.021  0.92359835
-0.098   -0.1   0.022  0.92359835
-0.098   -0.1   0.023  0.92359835
-0.098   -0.1   0.024  0.92359835
-0.098   -0.1   0.025  0.92359835
-0.098   -0.1   0.026  0.92359835
-0.098   -0.1   0.027  0.92359835
-0.098   -0.1   0.028  0.92359835
-0.098   -0.1   0.029  0.92359835
-0.098   -0.1   0.03  0.92359835
-0.098   -0.1   0.031  0.92359835
-0.098   -0.1   0.032  0.92359835
-0.098   -0.1   0.033  0.92359835
-0.098   -0.1   0.034  0.92359835
-0.098   -0.1   0.035  0.92359835
-0.098   -0.1   0.036  0.92359835
-0.098   -0.1   0.037  0.92359835
-0.098   -0.1   0.038  0.92359835
-0.098   -0.1   0.039  0.92359835
-0.098   -0.1   0.04  0.92359835
-0.098   -0.1   0.041  0.92359835
-0.098   -0.1   0.042  0.92359835
-0.098   -0.1   0.043  0.92359835
-0.098   -0.1   0.044  0.92359835
-0.098   -0.1   0.045  0.92359835
-0.098   -0.1   0.046  0.92359835
-0.098   -0.1   0.047  0.92359835
-0.098   -0.1   0.048  0.92359835
-0.098   -0.1   0.049  0.92359835
-0.098   -0.1   0.05  0.92359835
-0.098   -0.1   0.051  0.92359835
-0.098   -0.1   0.052  0.92359835
-0.098   -0.1   0.053  0.92359835
-0.098   -0.1   0.054  0.92359835
-0.098   -0.1   0.055  0.92359835
-0.098   -0.1   0.056  0.92359835
-0.098   -0.1   0.057  0.92359835
-0.098   -0.1   0.058  0.92359835
-0.098   -0.1   0.059  0.92359835
-0.098   -0.1   0.06  0.92359835
-0.098   -0.1   0.061  0.92359835
-0.098   -0.1   0.062  0.92359835
-0.098   -0.1   0.063  0.92359835
-0.098   -0.1   0.064  0.92359835
-0.098   -0.1   0.065  0.92359835
