Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v2
strin_x    strain_y    strain_z    v2
0.005   0.0   0.0  0.44020534
0.005   0.0   0.001  0.4272695
0.005   0.0   0.002  0.41363585
0.005   0.0   0.003  0.40129536
0.005   0.0   0.004  0.38860655
0.005   0.0   0.005  0.37583983
0.005   0.0   0.006  0.36405542
0.005   0.0   0.007  0.35314322
0.005   0.0   0.008  0.34314227
0.005   0.0   0.009  0.3344299
0.005   0.0   0.01  0.32605892
0.005   0.0   0.011  0.31752008
0.005   0.0   0.012  0.30893022
0.005   0.0   0.013  0.30053338
0.005   0.0   0.014  0.29269737
0.005   0.0   0.015  0.28540263
0.005   0.0   0.016  0.27778804
0.005   0.0   0.017  0.27005017
0.005   0.0   0.018  0.26259604
0.005   0.0   0.019  0.25516045
0.005   0.0   0.02  0.2475514
0.005   0.0   0.021  0.24063556
0.005   0.0   0.022  0.23397426
0.005   0.0   0.023  0.22723243
0.005   0.0   0.024  0.2206934
0.005   0.0   0.025  0.21408354
0.005   0.0   0.026  0.20757023
0.005   0.0   0.027  0.20115769
0.005   0.0   0.028  0.19501784
0.005   0.0   0.029  0.18901958
0.005   0.0   0.03  0.18346766
0.005   0.0   0.031  0.17807338
0.005   0.0   0.032  0.17284651
0.005   0.0   0.033  0.16768935
0.005   0.0   0.034  0.16267219
0.005   0.0   0.035  0.15774715
0.005   0.0   0.036  0.15310723
0.005   0.0   0.037  0.1486848
0.005   0.0   0.038  0.1443236
0.005   0.0   0.039  0.139981
0.005   0.0   0.04  0.13569754
0.005   0.0   0.041  0.13150519
0.005   0.0   0.042  0.12747048
0.005   0.0   0.043  0.12362804
0.005   0.0   0.044  0.119956814
0.005   0.0   0.045  0.11626484
0.005   0.0   0.046  0.11251792
0.005   0.0   0.047  0.10883204
0.005   0.0   0.048  0.10514071
0.005   0.0   0.049  0.10146207
0.006   0.0   0.0  0.43528652
0.006   0.0   0.001  0.4229737
0.006   0.0   0.002  0.40978938
0.006   0.0   0.003  0.39747542
0.006   0.0   0.004  0.38504744
0.006   0.0   0.005  0.37256032
0.006   0.0   0.006  0.35963628
0.006   0.0   0.007  0.34837884
0.006   0.0   0.008  0.33811262
0.006   0.0   0.009  0.32961297
0.006   0.0   0.01  0.32136202
0.006   0.0   0.011  0.31287786
0.006   0.0   0.012  0.30481857
0.006   0.0   0.013  0.29700527
0.006   0.0   0.014  0.28887826
0.006   0.0   0.015  0.2812519
0.006   0.0   0.016  0.27424684
0.006   0.0   0.017  0.26691172
0.006   0.0   0.018  0.25937223
0.006   0.0   0.019  0.2521184
0.006   0.0   0.02  0.24497844
0.006   0.0   0.021  0.2381436
0.006   0.0   0.022  0.23135176
0.006   0.0   0.023  0.22500247
0.006   0.0   0.024  0.21874568
0.006   0.0   0.025  0.21240504
0.006   0.0   0.026  0.2060221
0.006   0.0   0.027  0.19978437
0.006   0.0   0.028  0.19372815
0.006   0.0   0.029  0.18800591
0.006   0.0   0.03  0.18253548
0.006   0.0   0.031  0.17731854
0.006   0.0   0.032  0.17209157
0.006   0.0   0.033  0.16690347
0.006   0.0   0.034  0.16172776
0.006   0.0   0.035  0.15658206
0.006   0.0   0.036  0.15162468
0.006   0.0   0.037  0.14687401
0.006   0.0   0.038  0.14237686
0.006   0.0   0.039  0.13800982
0.006   0.0   0.04  0.13377863
0.006   0.0   0.041  0.129614
0.006   0.0   0.042  0.12550154
0.006   0.0   0.043  0.12143458
0.006   0.0   0.044  0.11754601
0.006   0.0   0.045  0.11387563
0.006   0.0   0.046  0.11021985
0.006   0.0   0.047  0.10647781
0.006   0.0   0.048  0.10276736
0.006   0.0   0.049  0.09907245
0.007   0.0   0.0  0.43056765
0.007   0.0   0.001  0.41849846
0.007   0.0   0.002  0.40650064
0.007   0.0   0.003  0.3939308
0.007   0.0   0.004  0.38110012
0.007   0.0   0.005  0.36867315
0.007   0.0   0.006  0.3561955
0.007   0.0   0.007  0.34512377
0.007   0.0   0.008  0.33489263
0.007   0.0   0.009  0.3256931
0.007   0.0   0.01  0.31719851
0.007   0.0   0.011  0.30857417
0.007   0.0   0.012  0.30074587
0.007   0.0   0.013  0.29315686
0.007   0.0   0.014  0.2855185
0.007   0.0   0.015  0.2778347
0.007   0.0   0.016  0.27094868
0.007   0.0   0.017  0.2643149
0.007   0.0   0.018  0.2572192
0.007   0.0   0.019  0.24970229
0.007   0.0   0.02  0.24246798
0.007   0.0   0.021  0.23547462
0.007   0.0   0.022  0.229078
0.007   0.0   0.023  0.22295389
0.007   0.0   0.024  0.21690007
0.007   0.0   0.025  0.21068645
0.007   0.0   0.026  0.20455746
0.007   0.0   0.027  0.19875678
0.007   0.0   0.028  0.19306031
0.007   0.0   0.029  0.18758139
0.007   0.0   0.03  0.1822181
0.007   0.0   0.031  0.17691866
0.007   0.0   0.032  0.17165542
0.007   0.0   0.033  0.16638525
0.007   0.0   0.034  0.16119184
0.007   0.0   0.035  0.15614095
0.007   0.0   0.036  0.15118852
0.007   0.0   0.037  0.14622419
0.007   0.0   0.038  0.14143285
0.007   0.0   0.039  0.13684992
0.007   0.0   0.04  0.13239688
0.007   0.0   0.041  0.1279873
0.007   0.0   0.042  0.12377791
0.007   0.0   0.043  0.11972895
0.007   0.0   0.044  0.11576151
0.007   0.0   0.045  0.111851975
0.007   0.0   0.046  0.108144365
0.007   0.0   0.047  0.10439356
0.007   0.0   0.048  0.10064267
0.007   0.0   0.049  0.096973546
0.008   0.0   0.0  0.42489493
0.008   0.0   0.001  0.41386938
0.008   0.0   0.002  0.402398
0.008   0.0   0.003  0.39018062
0.008   0.0   0.004  0.3771295
0.008   0.0   0.005  0.3647883
0.008   0.0   0.006  0.3537313
0.008   0.0   0.007  0.3427537
0.008   0.0   0.008  0.33195782
0.008   0.0   0.009  0.32242772
0.008   0.0   0.01  0.31341726
0.008   0.0   0.011  0.30476427
0.008   0.0   0.012  0.2969076
0.008   0.0   0.013  0.28954875
0.008   0.0   0.014  0.28198928
0.008   0.0   0.015  0.2746404
0.008   0.0   0.016  0.2674467
0.008   0.0   0.017  0.26087484
0.008   0.0   0.018  0.2545024
0.008   0.0   0.019  0.2477469
0.008   0.0   0.02  0.24086222
0.008   0.0   0.021  0.23422492
0.008   0.0   0.022  0.22750041
0.008   0.0   0.023  0.22095811
0.008   0.0   0.024  0.21510786
0.008   0.0   0.025  0.20926654
0.008   0.0   0.026  0.20378125
0.008   0.0   0.027  0.19818223
0.008   0.0   0.028  0.19272503
0.008   0.0   0.029  0.18730044
0.008   0.0   0.03  0.18191494
0.008   0.0   0.031  0.17654389
0.008   0.0   0.032  0.17121318
0.008   0.0   0.033  0.16608593
0.008   0.0   0.034  0.16098803
0.008   0.0   0.035  0.1558995
0.008   0.0   0.036  0.15088622
0.008   0.0   0.037  0.14597642
0.008   0.0   0.038  0.14112025
0.008   0.0   0.039  0.13640791
0.008   0.0   0.04  0.131861
0.008   0.0   0.041  0.12741467
0.008   0.0   0.042  0.12303183
0.008   0.0   0.043  0.118711546
0.008   0.0   0.044  0.11447655
0.008   0.0   0.045  0.11044852
0.008   0.0   0.046  0.10660877
0.008   0.0   0.047  0.10287963
0.008   0.0   0.048  0.09913677
0.008   0.0   0.049  0.09541939
0.009   0.0   0.0  0.41914237
0.009   0.0   0.001  0.40855318
0.009   0.0   0.002  0.39754993
0.009   0.0   0.003  0.3863259
0.009   0.0   0.004  0.37470087
0.009   0.0   0.005  0.36273962
0.009   0.0   0.006  0.35164553
0.009   0.0   0.007  0.34033197
0.009   0.0   0.008  0.32900888
0.009   0.0   0.009  0.31926584
0.009   0.0   0.01  0.31007814
0.009   0.0   0.011  0.3013695
0.009   0.0   0.012  0.2932908
0.009   0.0   0.013  0.28604233
0.009   0.0   0.014  0.27846104
0.009   0.0   0.015  0.2711116
0.009   0.0   0.016  0.26424658
0.009   0.0   0.017  0.25745505
0.009   0.0   0.018  0.25125208
0.009   0.0   0.019  0.24492574
0.009   0.0   0.02  0.2383352
0.009   0.0   0.021  0.23243129
0.009   0.0   0.022  0.22645356
0.009   0.0   0.023  0.22024639
0.009   0.0   0.024  0.21405762
0.009   0.0   0.025  0.20829573
0.009   0.0   0.026  0.20272169
0.009   0.0   0.027  0.19737941
0.009   0.0   0.028  0.19222173
0.009   0.0   0.029  0.18699095
0.009   0.0   0.03  0.1816505
0.009   0.0   0.031  0.17637342
0.009   0.0   0.032  0.17109163
0.009   0.0   0.033  0.16584224
0.009   0.0   0.034  0.16069357
0.009   0.0   0.035  0.1557138
0.009   0.0   0.036  0.15083545
0.009   0.0   0.037  0.1459466
0.009   0.0   0.038  0.14105551
0.009   0.0   0.039  0.13621429
0.009   0.0   0.04  0.1314984
0.009   0.0   0.041  0.12695867
0.009   0.0   0.042  0.122578874
0.009   0.0   0.043  0.11827252
0.009   0.0   0.044  0.11402932
0.009   0.0   0.045  0.10989088
0.009   0.0   0.046  0.10581319
0.009   0.0   0.047  0.101766415
0.009   0.0   0.048  0.09783448
0.009   0.0   0.049  0.09407947
0.01   0.0   0.0  0.4133947
0.01   0.0   0.001  0.4038708
0.01   0.0   0.002  0.39366513
0.01   0.0   0.003  0.38366908
0.01   0.0   0.004  0.37266016
0.01   0.0   0.005  0.3610099
0.01   0.0   0.006  0.3499031
0.01   0.0   0.007  0.3382182
0.01   0.0   0.008  0.32685181
0.01   0.0   0.009  0.31672004
0.01   0.0   0.01  0.30719244
0.01   0.0   0.011  0.2984969
0.01   0.0   0.012  0.2901249
0.01   0.0   0.013  0.28232503
0.01   0.0   0.014  0.27491575
0.01   0.0   0.015  0.26772648
0.01   0.0   0.016  0.26081482
0.01   0.0   0.017  0.25405142
0.01   0.0   0.018  0.24780479
0.01   0.0   0.019  0.24201664
0.01   0.0   0.02  0.23611456
0.01   0.0   0.021  0.23004253
0.01   0.0   0.022  0.22463784
0.01   0.0   0.023  0.21906772
0.01   0.0   0.024  0.213193
0.01   0.0   0.025  0.20742694
0.01   0.0   0.026  0.20194867
0.01   0.0   0.027  0.19662377
0.01   0.0   0.028  0.19127922
0.01   0.0   0.029  0.1860992
0.01   0.0   0.03  0.18112585
0.01   0.0   0.031  0.17606574
0.01   0.0   0.032  0.1708459
0.01   0.0   0.033  0.16567455
0.01   0.0   0.034  0.16057517
0.01   0.0   0.035  0.15545547
0.01   0.0   0.036  0.1503486
0.01   0.0   0.037  0.14543839
0.01   0.0   0.038  0.14064884
0.01   0.0   0.039  0.13594943
0.01   0.0   0.04  0.13127513
0.01   0.0   0.041  0.12655284
0.01   0.0   0.042  0.12210837
0.01   0.0   0.043  0.11780776
0.01   0.0   0.044  0.11355235
0.01   0.0   0.045  0.1093282
0.01   0.0   0.046  0.1051636
0.01   0.0   0.047  0.10101951
0.01   0.0   0.048  0.09688813
0.01   0.0   0.049  0.092798136
0.011   0.0   0.0  0.40892643
0.011   0.0   0.001  0.40031666
0.011   0.0   0.002  0.39088064
0.011   0.0   0.003  0.38091165
0.011   0.0   0.004  0.37017143
0.011   0.0   0.005  0.3592792
0.011   0.0   0.006  0.34864596
0.011   0.0   0.007  0.33732545
0.011   0.0   0.008  0.3256177
0.011   0.0   0.009  0.3147018
0.011   0.0   0.01  0.3050182
0.011   0.0   0.011  0.29562807
0.011   0.0   0.012  0.28678924
0.011   0.0   0.013  0.27905422
0.011   0.0   0.014  0.27166378
0.011   0.0   0.015  0.26429582
0.011   0.0   0.016  0.25755
0.011   0.0   0.017  0.25123268
0.011   0.0   0.018  0.24505176
0.011   0.0   0.019  0.23914813
0.011   0.0   0.02  0.23349655
0.011   0.0   0.021  0.22802186
0.011   0.0   0.022  0.22255616
0.011   0.0   0.023  0.21739946
0.011   0.0   0.024  0.21189603
0.011   0.0   0.025  0.20634547
0.011   0.0   0.026  0.20073943
0.011   0.0   0.027  0.19547792
0.011   0.0   0.028  0.19028917
0.011   0.0   0.029  0.18524265
0.011   0.0   0.03  0.18000844
0.011   0.0   0.031  0.17494856
0.011   0.0   0.032  0.17006834
0.011   0.0   0.033  0.16510661
0.011   0.0   0.034  0.16009054
0.011   0.0   0.035  0.15517434
0.011   0.0   0.036  0.15028027
0.011   0.0   0.037  0.14526635
0.011   0.0   0.038  0.14029656
0.011   0.0   0.039  0.1355024
0.011   0.0   0.04  0.13083996
0.011   0.0   0.041  0.1261721
0.011   0.0   0.042  0.12172133
0.011   0.0   0.043  0.11742374
0.011   0.0   0.044  0.11316223
0.011   0.0   0.045  0.108842045
0.011   0.0   0.046  0.1045604
0.011   0.0   0.047  0.100338265
0.011   0.0   0.048  0.096169546
0.011   0.0   0.049  0.09200268
0.012   0.0   0.0  0.4054699
0.012   0.0   0.001  0.39669144
0.012   0.0   0.002  0.388027
0.012   0.0   0.003  0.37841356
0.012   0.0   0.004  0.36846328
0.012   0.0   0.005  0.3576492
0.012   0.0   0.006  0.34691465
