Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v1
strin_x    strain_y    strain_z    v1
0.014   0.0   0.027  0.4193535
0.014   0.0   0.028  0.42324978
0.014   0.0   0.029  0.4271245
0.014   0.0   0.03  0.43126428
0.014   0.0   0.031  0.43559968
0.014   0.0   0.032  0.43990943
0.014   0.0   0.033  0.4441279
0.014   0.0   0.034  0.4484009
0.014   0.0   0.035  0.45276743
0.014   0.0   0.036  0.4570582
0.014   0.0   0.037  0.46125266
0.014   0.0   0.038  0.46541625
0.014   0.0   0.039  0.469419
0.014   0.0   0.04  0.4733922
0.014   0.0   0.041  0.47728217
0.014   0.0   0.042  0.48129696
0.014   0.0   0.043  0.48540282
0.014   0.0   0.044  0.48966497
0.014   0.0   0.045  0.49398786
0.014   0.0   0.046  0.4984005
0.014   0.0   0.047  0.5027426
0.014   0.0   0.048  0.5069937
0.014   0.0   0.049  0.51119775
0.015   0.0   0.0  0.3089901
0.015   0.0   0.001  0.3096339
0.015   0.0   0.002  0.31188953
0.015   0.0   0.003  0.31525826
0.015   0.0   0.004  0.31894106
0.015   0.0   0.005  0.3232962
0.015   0.0   0.006  0.32783026
0.015   0.0   0.007  0.33317915
0.015   0.0   0.008  0.33683112
0.015   0.0   0.009  0.33983612
0.015   0.0   0.01  0.3427226
0.015   0.0   0.011  0.3457121
0.015   0.0   0.012  0.34865242
