Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v6
strin_x    strain_y    strain_z    v6
-0.072   -0.1   -0.036  0.83991206
-0.072   -0.1   -0.032  0.8152064
-0.072   -0.1   -0.028  0.7913642
-0.072   -0.1   -0.024  0.7686933
-0.072   -0.1   -0.02  0.74580336
-0.072   -0.1   -0.016  0.72222674
-0.072   -0.1   -0.012  0.6984172
-0.072   -0.1   -0.008  0.67596567
-0.072   -0.1   -0.004  0.65591574
-0.072   -0.1   0.0  0.6392188
-0.072   -0.1   0.004  0.624859
-0.072   -0.1   0.008  0.61202216
-0.072   -0.1   0.012  0.59995365
-0.072   -0.1   0.016  0.58516026
-0.072   -0.1   0.02  0.5711864
-0.072   -0.1   0.024  0.5580045
-0.072   -0.1   0.028  0.54561865
-0.072   -0.1   0.032  0.53507435
-0.072   -0.1   0.036  0.5248184
-0.072   -0.1   0.04  0.5155654
-0.072   -0.1   0.044  0.50565094
-0.072   -0.1   0.048  0.49809024
-0.072   -0.1   0.052  0.49279118
-0.072   -0.1   0.056  0.48784792
-0.072   -0.1   0.06  0.48239788
-0.072   -0.1   0.064  0.47625345
-0.072   -0.1   0.068  0.4688909
-0.072   -0.1   0.072  0.45963514
-0.072   -0.1   0.076  0.44815606
-0.072   -0.1   0.08  0.43631336
-0.072   -0.1   0.084  0.42592865
-0.072   -0.1   0.088  0.41648048
-0.072   -0.1   0.092  0.40814567
-0.072   -0.1   0.096  0.39997134
-0.068   -0.1   -0.1  1.3365679
-0.068   -0.1   -0.096  1.301938
-0.068   -0.1   -0.092  1.2670866
-0.068   -0.1   -0.088  1.2331977
-0.068   -0.1   -0.084  1.2003828
-0.068   -0.1   -0.08  1.1670297
-0.068   -0.1   -0.076  1.1348805
-0.068   -0.1   -0.072  1.1017048
-0.068   -0.1   -0.068  1.0687683
-0.068   -0.1   -0.064  1.0364991
-0.068   -0.1   -0.06  1.0057535
-0.068   -0.1   -0.056  0.9772985
-0.068   -0.1   -0.052  0.9491185
-0.068   -0.1   -0.048  0.91944706
-0.068   -0.1   -0.044  0.89053035
-0.068   -0.1   -0.04  0.8638576
-0.068   -0.1   -0.036  0.83710015
-0.068   -0.1   -0.032  0.8116542
-0.068   -0.1   -0.028  0.788424
-0.068   -0.1   -0.024  0.7660606
-0.068   -0.1   -0.02  0.74359953
-0.068   -0.1   -0.016  0.72013307
-0.068   -0.1   -0.012  0.69731015
-0.068   -0.1   -0.008  0.67540693
