Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is v5
strin_x    strain_y    strain_z    v5
-0.015   -0.02   -0.002  0.84316015
-0.015   -0.02   -0.001  0.8472694
-0.015   -0.02   0.0  0.85203266
-0.015   -0.02   0.001  0.8574207
-0.015   -0.02   0.002  0.8629401
-0.015   -0.02   0.003  0.8696381
-0.015   -0.02   0.004  0.8767288
-0.015   -0.02   0.005  0.8837956
-0.015   -0.02   0.006  0.89039874
-0.015   -0.02   0.007  0.89617836
-0.015   -0.02   0.008  0.9016348
-0.015   -0.02   0.009  0.90678287
-0.015   -0.02   0.01  0.9119648
-0.015   -0.02   0.011  0.91736436
-0.015   -0.02   0.012  0.92220795
-0.015   -0.02   0.013  0.9269986
-0.015   -0.02   0.014  0.9319607
-0.015   -0.02   0.015  0.93729126
-0.015   -0.02   0.016  0.94180965
-0.015   -0.02   0.017  0.9454957
-0.015   -0.02   0.018  0.9489876
-0.015   -0.02   0.019  0.9525111
-0.014   -0.02   -0.02  0.7635527
-0.014   -0.02   -0.019  0.76635647
-0.014   -0.02   -0.018  0.76962817
-0.014   -0.02   -0.017  0.7728531
-0.014   -0.02   -0.016  0.7774333
-0.014   -0.02   -0.015  0.7824317
-0.014   -0.02   -0.014  0.7874013
-0.014   -0.02   -0.013  0.79254544
-0.014   -0.02   -0.012  0.79787576
-0.014   -0.02   -0.011  0.80354357
-0.014   -0.02   -0.01  0.8089485
-0.014   -0.02   -0.009  0.8144201
-0.014   -0.02   -0.008  0.81949687
-0.014   -0.02   -0.007  0.82468486
-0.014   -0.02   -0.006  0.82910573
-0.014   -0.02   -0.005  0.8331027
-0.014   -0.02   -0.004  0.8365172
-0.014   -0.02   -0.003  0.84026015
-0.014   -0.02   -0.002  0.84439373
-0.014   -0.02   -0.001  0.84873164
-0.014   -0.02   0.0  0.85468936
-0.014   -0.02   0.001  0.8605857
-0.014   -0.02   0.002  0.86694896
-0.014   -0.02   0.003  0.8738097
-0.014   -0.02   0.004  0.88110936
-0.014   -0.02   0.005  0.8874358
-0.014   -0.02   0.006  0.8926264
-0.014   -0.02   0.007  0.8981103
-0.014   -0.02   0.008  0.9031973
-0.014   -0.02   0.009  0.9077275
-0.014   -0.02   0.01  0.9126419
-0.014   -0.02   0.011  0.9177357
-0.014   -0.02   0.012  0.92305744
-0.014   -0.02   0.013  0.9276637
-0.014   -0.02   0.014  0.93229795
-0.014   -0.02   0.015  0.9366324
-0.014   -0.02   0.016  0.9405396
-0.014   -0.02   0.017  0.9440372
-0.014   -0.02   0.018  0.94765675
-0.014   -0.02   0.019  0.9512123
-0.013   -0.02   -0.02  0.76242936
-0.013   -0.02   -0.019  0.7661377
-0.013   -0.02   -0.018  0.769599
-0.013   -0.02   -0.017  0.7730775
-0.013   -0.02   -0.016  0.7775018
-0.013   -0.02   -0.015  0.7820959
-0.013   -0.02   -0.014  0.78728855
-0.013   -0.02   -0.013  0.7925751
-0.013   -0.02   -0.012  0.79839635
-0.013   -0.02   -0.011  0.8040085
-0.013   -0.02   -0.01  0.80913043
-0.013   -0.02   -0.009  0.8144772
-0.013   -0.02   -0.008  0.82006896
-0.013   -0.02   -0.007  0.8250859
-0.013   -0.02   -0.006  0.8298404
-0.013   -0.02   -0.005  0.8342614
-0.013   -0.02   -0.004  0.83765864
-0.013   -0.02   -0.003  0.8413168
-0.013   -0.02   -0.002  0.84560084
-0.013   -0.02   -0.001  0.8507122
-0.013   -0.02   0.0  0.85692084
-0.013   -0.02   0.001  0.8635396
-0.013   -0.02   0.002  0.8707894
-0.013   -0.02   0.003  0.87777936
-0.013   -0.02   0.004  0.88440263
-0.013   -0.02   0.005  0.89040804
-0.013   -0.02   0.006  0.89526474
-0.013   -0.02   0.007  0.8996457
-0.013   -0.02   0.008  0.9043809
-0.013   -0.02   0.009  0.9088744
-0.013   -0.02   0.01  0.9131261
-0.013   -0.02   0.011  0.91783416
-0.013   -0.02   0.012  0.9223752
-0.013   -0.02   0.013  0.9273249
-0.013   -0.02   0.014  0.9318832
-0.013   -0.02   0.015  0.93572044
-0.013   -0.02   0.016  0.9392421
-0.013   -0.02   0.017  0.94274926
-0.013   -0.02   0.018  0.9463568
-0.013   -0.02   0.019  0.95005584
-0.012   -0.02   -0.02  0.7611233
-0.012   -0.02   -0.019  0.76527405
-0.012   -0.02   -0.018  0.76915693
-0.012   -0.02   -0.017  0.7733669
-0.012   -0.02   -0.016  0.77742815
-0.012   -0.02   -0.015  0.7819797
-0.012   -0.02   -0.014  0.78712595
-0.012   -0.02   -0.013  0.792873
-0.012   -0.02   -0.012  0.7985058
-0.012   -0.02   -0.011  0.80398965
-0.012   -0.02   -0.01  0.8091669
-0.012   -0.02   -0.009  0.81456375
-0.012   -0.02   -0.008  0.8202437
-0.012   -0.02   -0.007  0.825529
-0.012   -0.02   -0.006  0.8302752
-0.012   -0.02   -0.005  0.8349848
-0.012   -0.02   -0.004  0.83871293
-0.012   -0.02   -0.003  0.84239376
-0.012   -0.02   -0.002  0.84677684
-0.012   -0.02   -0.001  0.85225344
-0.012   -0.02   0.0  0.8588873
-0.012   -0.02   0.001  0.8659543
-0.012   -0.02   0.002  0.87330806
-0.012   -0.02   0.003  0.8803185
-0.012   -0.02   0.004  0.8863635
-0.012   -0.02   0.005  0.8916118
-0.012   -0.02   0.006  0.89671624
-0.012   -0.02   0.007  0.90127206
-0.012   -0.02   0.008  0.90525675
-0.012   -0.02   0.009  0.9096199
-0.012   -0.02   0.01  0.9132868
-0.012   -0.02   0.011  0.91738296
-0.012   -0.02   0.012  0.9220611
-0.012   -0.02   0.013  0.9268793
-0.012   -0.02   0.014  0.9311935
-0.012   -0.02   0.015  0.93483233
-0.012   -0.02   0.016  0.93806505
-0.012   -0.02   0.017  0.9417163
-0.012   -0.02   0.018  0.9453409
-0.012   -0.02   0.019  0.9492061
-0.011   -0.02   -0.02  0.7597059
-0.011   -0.02   -0.019  0.7640997
-0.011   -0.02   -0.018  0.76861715
-0.011   -0.02   -0.017  0.77312446
-0.011   -0.02   -0.016  0.77769446
-0.011   -0.02   -0.015  0.7821771
-0.011   -0.02   -0.014  0.7873697
-0.011   -0.02   -0.013  0.7930636
-0.011   -0.02   -0.012  0.7988508
-0.011   -0.02   -0.011  0.8043649
-0.011   -0.02   -0.01  0.8098886
-0.011   -0.02   -0.009  0.8152276
-0.011   -0.02   -0.008  0.8209164
-0.011   -0.02   -0.007  0.82646596
-0.011   -0.02   -0.006  0.83105934
-0.011   -0.02   -0.005  0.8357525
-0.011   -0.02   -0.004  0.83979356
-0.011   -0.02   -0.003  0.8439293
-0.011   -0.02   -0.002  0.84828115
-0.011   -0.02   -0.001  0.8539264
-0.011   -0.02   0.0  0.8604989
-0.011   -0.02   0.001  0.8675095
-0.011   -0.02   0.002  0.874277
-0.011   -0.02   0.003  0.8807956
-0.011   -0.02   0.004  0.8869933
-0.011   -0.02   0.005  0.8921001
-0.011   -0.02   0.006  0.8969697
-0.011   -0.02   0.007  0.90164185
-0.011   -0.02   0.008  0.9057791
-0.011   -0.02   0.009  0.90967417
-0.011   -0.02   0.01  0.9130863
-0.011   -0.02   0.011  0.9172119
-0.011   -0.02   0.012  0.9215635
-0.011   -0.02   0.013  0.9259821
-0.011   -0.02   0.014  0.93000627
-0.011   -0.02   0.015  0.93348706
-0.011   -0.02   0.016  0.93693864
-0.011   -0.02   0.017  0.9405916
-0.011   -0.02   0.018  0.94442546
-0.011   -0.02   0.019  0.9484298
-0.01   -0.02   -0.02  0.7582136
-0.01   -0.02   -0.019  0.7629858
-0.01   -0.02   -0.018  0.76791346
-0.01   -0.02   -0.017  0.77282727
-0.01   -0.02   -0.016  0.77769566
-0.01   -0.02   -0.015  0.78277206
-0.01   -0.02   -0.014  0.7875958
-0.01   -0.02   -0.013  0.7930379
-0.01   -0.02   -0.012  0.7988508
-0.01   -0.02   -0.011  0.80475545
-0.01   -0.02   -0.01  0.810469
-0.01   -0.02   -0.009  0.81582785
-0.01   -0.02   -0.008  0.82144976
-0.01   -0.02   -0.007  0.8269321
-0.01   -0.02   -0.006  0.8320168
-0.01   -0.02   -0.005  0.83675075
-0.01   -0.02   -0.004  0.8415575
-0.01   -0.02   -0.003  0.84615433
-0.01   -0.02   -0.002  0.8503498
-0.01   -0.02   -0.001  0.85570335
-0.01   -0.02   0.0  0.8615632
-0.01   -0.02   0.001  0.867964
-0.01   -0.02   0.002  0.8741362
-0.01   -0.02   0.003  0.8804709
-0.01   -0.02   0.004  0.88667965
-0.01   -0.02   0.005  0.8921323
-0.01   -0.02   0.006  0.8971399
-0.01   -0.02   0.007  0.9017736
-0.01   -0.02   0.008  0.9061763
-0.01   -0.02   0.009  0.9096519
-0.01   -0.02   0.01  0.9130738
-0.01   -0.02   0.011  0.91664815
-0.01   -0.02   0.012  0.921227
-0.01   -0.02   0.013  0.9252113
-0.01   -0.02   0.014  0.92908037
-0.01   -0.02   0.015  0.93287873
-0.01   -0.02   0.016  0.9363215
-0.01   -0.02   0.017  0.93988633
-0.01   -0.02   0.018  0.94362986
-0.01   -0.02   0.019  0.9476973
-0.009   -0.02   -0.02  0.7568439
-0.009   -0.02   -0.019  0.7615516
-0.009   -0.02   -0.018  0.76694083
-0.009   -0.02   -0.017  0.7725457
-0.009   -0.02   -0.016  0.77800417
-0.009   -0.02   -0.015  0.78312016
-0.009   -0.02   -0.014  0.78838146
-0.009   -0.02   -0.013  0.79347676
-0.009   -0.02   -0.012  0.7989466
-0.009   -0.02   -0.011  0.80465496
-0.009   -0.02   -0.01  0.81059885
-0.009   -0.02   -0.009  0.8162161
-0.009   -0.02   -0.008  0.82192826
-0.009   -0.02   -0.007  0.8275472
-0.009   -0.02   -0.006  0.83298624
-0.009   -0.02   -0.005  0.83852565
-0.009   -0.02   -0.004  0.84369874
-0.009   -0.02   -0.003  0.8479202
-0.009   -0.02   -0.002  0.852159
-0.009   -0.02   -0.001  0.8569659
-0.009   -0.02   0.0  0.8618398
-0.009   -0.02   0.001  0.86777794
-0.009   -0.02   0.002  0.8737328
-0.009   -0.02   0.003  0.8800957
-0.009   -0.02   0.004  0.8860985
-0.009   -0.02   0.005  0.8919649
-0.009   -0.02   0.006  0.89709616
-0.009   -0.02   0.007  0.9013417
-0.009   -0.02   0.008  0.90558445
-0.009   -0.02   0.009  0.90936196
-0.009   -0.02   0.01  0.9128586
-0.009   -0.02   0.011  0.91641414
-0.009   -0.02   0.012  0.9205446
-0.009   -0.02   0.013  0.92465484
-0.009   -0.02   0.014  0.9283569
-0.009   -0.02   0.015  0.93248665
-0.009   -0.02   0.016  0.9366337
-0.009   -0.02   0.017  0.94001794
-0.009   -0.02   0.018  0.9437684
-0.009   -0.02   0.019  0.9479681
-0.008   -0.02   -0.02  0.75566727
-0.008   -0.02   -0.019  0.7603651
-0.008   -0.02   -0.018  0.76620454
-0.008   -0.02   -0.017  0.7721405
-0.008   -0.02   -0.016  0.7780702
-0.008   -0.02   -0.015  0.783566
-0.008   -0.02   -0.014  0.7890098
-0.008   -0.02   -0.013  0.79427433
-0.008   -0.02   -0.012  0.7995881
-0.008   -0.02   -0.011  0.80485797
-0.008   -0.02   -0.01  0.81045794
-0.008   -0.02   -0.009  0.8164172
-0.008   -0.02   -0.008  0.8225553
-0.008   -0.02   -0.007  0.8286271
-0.008   -0.02   -0.006  0.8346424
-0.008   -0.02   -0.005  0.8405161
-0.008   -0.02   -0.004  0.84516823
-0.008   -0.02   -0.003  0.8486972
-0.008   -0.02   -0.002  0.8525351
-0.008   -0.02   -0.001  0.8568884
-0.008   -0.02   0.0  0.8612267
-0.008   -0.02   0.001  0.86715126
-0.008   -0.02   0.002  0.87348306
-0.008   -0.02   0.003  0.87997115
-0.008   -0.02   0.004  0.8856275
-0.008   -0.02   0.005  0.89114726
-0.008   -0.02   0.006  0.8963332
-0.008   -0.02   0.007  0.90105736
-0.008   -0.02   0.008  0.9047904
-0.008   -0.02   0.009  0.9085628
-0.008   -0.02   0.01  0.9119996
-0.008   -0.02   0.011  0.9158002
-0.008   -0.02   0.012  0.91998434
-0.008   -0.02   0.013  0.9238583
-0.008   -0.02   0.014  0.92776144
-0.008   -0.02   0.015  0.9320277
-0.008   -0.02   0.016  0.93643963
-0.008   -0.02   0.017  0.940166
-0.008   -0.02   0.018  0.94370806
-0.008   -0.02   0.019  0.94853497
-0.007   -0.02   -0.02  0.75456357
-0.007   -0.02   -0.019  0.7595241
-0.007   -0.02   -0.018  0.76512337
-0.007   -0.02   -0.017  0.77142614
-0.007   -0.02   -0.016  0.7774458
-0.007   -0.02   -0.015  0.78313816
-0.007   -0.02   -0.014  0.7888253
-0.007   -0.02   -0.013  0.7944231
-0.007   -0.02   -0.012  0.7999416
-0.007   -0.02   -0.011  0.80480856
-0.007   -0.02   -0.01  0.81008005
-0.007   -0.02   -0.009  0.8163694
-0.007   -0.02   -0.008  0.82315564
-0.007   -0.02   -0.007  0.82945096
-0.007   -0.02   -0.006  0.8351816
-0.007   -0.02   -0.005  0.8403442
-0.007   -0.02   -0.004  0.8447747
-0.007   -0.02   -0.003  0.84818864
-0.007   -0.02   -0.002  0.8520466
-0.007   -0.02   -0.001  0.8565769
-0.007   -0.02   0.0  0.8611666
-0.007   -0.02   0.001  0.86687946
-0.007   -0.02   0.002  0.8731023
-0.007   -0.02   0.003  0.8792207
-0.007   -0.02   0.004  0.88465047
-0.007   -0.02   0.005  0.88994074
-0.007   -0.02   0.006  0.8950417
-0.007   -0.02   0.007  0.900136
-0.007   -0.02   0.008  0.9047227
-0.007   -0.02   0.009  0.9079143
-0.007   -0.02   0.01  0.9114094
-0.007   -0.02   0.011  0.9151751
-0.007   -0.02   0.012  0.91903746
-0.007   -0.02   0.013  0.92307913
-0.007   -0.02   0.014  0.9272487
-0.007   -0.02   0.015  0.93159115
-0.007   -0.02   0.016  0.9356805
-0.007   -0.02   0.017  0.93971264
-0.007   -0.02   0.018  0.94382226
-0.007   -0.02   0.019  0.9492743
-0.006   -0.02   -0.02  0.7545788
-0.006   -0.02   -0.019  0.7593348
-0.006   -0.02   -0.018  0.7644237
-0.006   -0.02   -0.017  0.7705459
-0.006   -0.02   -0.016  0.7765988
-0.006   -0.02   -0.015  0.7823123
-0.006   -0.02   -0.014  0.78854704
-0.006   -0.02   -0.013  0.7945851
-0.006   -0.02   -0.012  0.8000184
-0.006   -0.02   -0.011  0.80524266
-0.006   -0.02   -0.01  0.8105372
-0.006   -0.02   -0.009  0.8160404
-0.006   -0.02   -0.008  0.8224591
-0.006   -0.02   -0.007  0.8284973
-0.006   -0.02   -0.006  0.83436656
-0.006   -0.02   -0.005  0.8394269
-0.006   -0.02   -0.004  0.8438846
-0.006   -0.02   -0.003  0.8476825
-0.006   -0.02   -0.002  0.8516433
-0.006   -0.02   -0.001  0.8562591
-0.006   -0.02   0.0  0.86121917
-0.006   -0.02   0.001  0.86702013
-0.006   -0.02   0.002  0.8730235
-0.006   -0.02   0.003  0.87862265
-0.006   -0.02   0.004  0.88398254
-0.006   -0.02   0.005  0.88916016
-0.006   -0.02   0.006  0.8943081
-0.006   -0.02   0.007  0.8995178
-0.006   -0.02   0.008  0.903986
-0.006   -0.02   0.009  0.90790987
-0.006   -0.02   0.01  0.911435
-0.006   -0.02   0.011  0.91492534
-0.006   -0.02   0.012  0.9185749
-0.006   -0.02   0.013  0.92305183
-0.006   -0.02   0.014  0.92752993
-0.006   -0.02   0.015  0.93184674
-0.006   -0.02   0.016  0.9356587
-0.006   -0.02   0.017  0.9398545
-0.006   -0.02   0.018  0.94495344
-0.006   -0.02   0.019  0.9500817
-0.005   -0.02   -0.02  0.75512993
-0.005   -0.02   -0.019  0.75972044
-0.005   -0.02   -0.018  0.76449645
-0.005   -0.02   -0.017  0.7696909
-0.005   -0.02   -0.016  0.77577746
-0.005   -0.02   -0.015  0.7815844
-0.005   -0.02   -0.014  0.7879901
-0.005   -0.02   -0.013  0.79425585
-0.005   -0.02   -0.012  0.8001528
-0.005   -0.02   -0.011  0.805418
-0.005   -0.02   -0.01  0.8100816
-0.005   -0.02   -0.009  0.8154397
-0.005   -0.02   -0.008  0.8212507
-0.005   -0.02   -0.007  0.82719994
-0.005   -0.02   -0.006  0.83288646
-0.005   -0.02   -0.005  0.838073
-0.005   -0.02   -0.004  0.84271264
-0.005   -0.02   -0.003  0.84738517
-0.005   -0.02   -0.002  0.85151076
-0.005   -0.02   -0.001  0.85590684
-0.005   -0.02   0.0  0.8611641
-0.005   -0.02   0.001  0.86682
-0.005   -0.02   0.002  0.87281084
-0.005   -0.02   0.003  0.87767875
-0.005   -0.02   0.004  0.8828602
-0.005   -0.02   0.005  0.8882712
-0.005   -0.02   0.006  0.8936641
-0.005   -0.02   0.007  0.8983599
-0.005   -0.02   0.008  0.9028679
-0.005   -0.02   0.009  0.90710664
-0.005   -0.02   0.01  0.91111493
-0.005   -0.02   0.011  0.9146366
-0.005   -0.02   0.012  0.91846263
-0.005   -0.02   0.013  0.9231558
-0.005   -0.02   0.014  0.92772245
-0.005   -0.02   0.015  0.9320663
-0.005   -0.02   0.016  0.9362531
-0.005   -0.02   0.017  0.9408586
-0.005   -0.02   0.018  0.9457561
-0.005   -0.02   0.019  0.95099044
-0.004   -0.02   -0.02  0.7556482
-0.004   -0.02   -0.019  0.76011
-0.004   -0.02   -0.018  0.7645183
-0.004   -0.02   -0.017  0.7692617
-0.004   -0.02   -0.016  0.77438223
-0.004   -0.02   -0.015  0.7802303
