Inference results by NN model
1st is strain parameter along x, 2nd is y, 3rd is z and last term is vth
strin_x    strain_y    strain_z    vth
0.0   -0.012   0.001  0.4837062
0.0   -0.012   0.002  0.48062098
0.0   -0.012   0.003  0.47710928
0.0   -0.012   0.004  0.47264895
0.0   -0.012   0.005  0.46859464
0.0   -0.012   0.006  0.46450377
0.0   -0.012   0.007  0.46089664
0.0   -0.012   0.008  0.45844093
0.0   -0.012   0.009  0.45602304
0.0   -0.012   0.01  0.45393273
0.0   -0.012   0.011  0.45252693
0.0   -0.012   0.012  0.45077813
0.0   -0.012   0.013  0.44890106
0.0   -0.012   0.014  0.4473254
0.0   -0.012   0.015  0.44609046
0.0   -0.012   0.016  0.44484895
0.0   -0.012   0.017  0.4437674
0.0   -0.012   0.018  0.44241002
0.0   -0.012   0.019  0.44112492
0.001   -0.012   -0.02  0.5771663
0.001   -0.012   -0.019  0.5723382
0.001   -0.012   -0.018  0.56780064
0.001   -0.012   -0.017  0.5630946
0.001   -0.012   -0.016  0.5581268
0.001   -0.012   -0.015  0.5532831
0.001   -0.012   -0.014  0.54827785
0.001   -0.012   -0.013  0.54326683
0.001   -0.012   -0.012  0.5379298
0.001   -0.012   -0.011  0.5330404
0.001   -0.012   -0.01  0.5281058
0.001   -0.012   -0.009  0.5228094
0.001   -0.012   -0.008  0.5172117
0.001   -0.012   -0.007  0.51205885
0.001   -0.012   -0.006  0.5071234
0.001   -0.012   -0.005  0.50256777
0.001   -0.012   -0.004  0.49857825
0.001   -0.012   -0.003  0.4943133
0.001   -0.012   -0.002  0.4902177
0.001   -0.012   -0.001  0.48702437
0.001   -0.012   0.0  0.4840006
0.001   -0.012   0.001  0.48093194
0.001   -0.012   0.002  0.47814158
0.001   -0.012   0.003  0.4749874
0.001   -0.012   0.004  0.47102123
0.001   -0.012   0.005  0.46643716
0.001   -0.012   0.006  0.4624433
0.001   -0.012   0.007  0.45909977
0.001   -0.012   0.008  0.45637295
0.001   -0.012   0.009  0.45362177
0.001   -0.012   0.01  0.451544
0.001   -0.012   0.011  0.44923764
0.001   -0.012   0.012  0.447266
0.001   -0.012   0.013  0.44562918
0.001   -0.012   0.014  0.44411755
0.001   -0.012   0.015  0.44293043
0.001   -0.012   0.016  0.44187444
0.001   -0.012   0.017  0.44110322
0.001   -0.012   0.018  0.44039187
0.001   -0.012   0.019  0.43924117
0.002   -0.012   -0.02  0.576723
0.002   -0.012   -0.019  0.57170224
0.002   -0.012   -0.018  0.56644136
0.002   -0.012   -0.017  0.5614615
0.002   -0.012   -0.016  0.5564376
0.002   -0.012   -0.015  0.55156565
0.002   -0.012   -0.014  0.5465046
0.002   -0.012   -0.013  0.54120713
0.002   -0.012   -0.012  0.53607416
0.002   -0.012   -0.011  0.5309068
0.002   -0.012   -0.01  0.5256833
0.002   -0.012   -0.009  0.5205195
0.002   -0.012   -0.008  0.5157577
0.002   -0.012   -0.007  0.51062214
0.002   -0.012   -0.006  0.50530493
0.002   -0.012   -0.005  0.5006674
0.002   -0.012   -0.004  0.496542
0.002   -0.012   -0.003  0.49195808
0.002   -0.012   -0.002  0.4882935
0.002   -0.012   -0.001  0.485031
0.002   -0.012   0.0  0.48134977
0.002   -0.012   0.001  0.47836697
0.002   -0.012   0.002  0.47564542
0.002   -0.012   0.003  0.47301087
0.002   -0.012   0.004  0.46945196
0.002   -0.012   0.005  0.46529573
0.002   -0.012   0.006  0.46118402
0.002   -0.012   0.007  0.45764184
0.002   -0.012   0.008  0.4544881
0.002   -0.012   0.009  0.45186043
0.002   -0.012   0.01  0.44947895
0.002   -0.012   0.011  0.44710326
0.002   -0.012   0.012  0.44512975
0.002   -0.012   0.013  0.44336417
0.002   -0.012   0.014  0.44177744
0.002   -0.012   0.015  0.44052878
0.002   -0.012   0.016  0.43952912
0.002   -0.012   0.017  0.43864614
0.002   -0.012   0.018  0.43785286
0.002   -0.012   0.019  0.43721583
0.003   -0.012   -0.02  0.57548714
0.003   -0.012   -0.019  0.5705462
0.003   -0.012   -0.018  0.5653724
0.003   -0.012   -0.017  0.559654
0.003   -0.012   -0.016  0.5543417
0.003   -0.012   -0.015  0.5495194
0.003   -0.012   -0.014  0.5443104
0.003   -0.012   -0.013  0.53895116
0.003   -0.012   -0.012  0.5334666
0.003   -0.012   -0.011  0.5284879
0.003   -0.012   -0.01  0.52348506
0.003   -0.012   -0.009  0.51871467
0.003   -0.012   -0.008  0.5143484
0.003   -0.012   -0.007  0.50978327
0.003   -0.012   -0.006  0.5042286
0.003   -0.012   -0.005  0.4993126
0.003   -0.012   -0.004  0.49448994
0.003   -0.012   -0.003  0.49046466
0.003   -0.012   -0.002  0.48702806
0.003   -0.012   -0.001  0.48338872
0.003   -0.012   0.0  0.4797005
0.003   -0.012   0.001  0.47654495
0.003   -0.012   0.002  0.47348416
0.003   -0.012   0.003  0.47050944
0.003   -0.012   0.004  0.46713307
0.003   -0.012   0.005  0.46336013
0.003   -0.012   0.006  0.45981458
0.003   -0.012   0.007  0.45621705
0.003   -0.012   0.008  0.4529493
0.003   -0.012   0.009  0.45026827
0.003   -0.012   0.01  0.4478009
0.003   -0.012   0.011  0.44560874
0.003   -0.012   0.012  0.44375458
0.003   -0.012   0.013  0.44201314
0.003   -0.012   0.014  0.44030643
0.003   -0.012   0.015  0.4386906
0.003   -0.012   0.016  0.43755066
0.003   -0.012   0.017  0.436439
0.003   -0.012   0.018  0.4355921
0.003   -0.012   0.019  0.4348803
0.004   -0.012   -0.02  0.5739105
0.004   -0.012   -0.019  0.5688163
0.004   -0.012   -0.018  0.5637008
0.004   -0.012   -0.017  0.55840516
0.004   -0.012   -0.016  0.5525886
0.004   -0.012   -0.015  0.5474769
0.004   -0.012   -0.014  0.542119
0.004   -0.012   -0.013  0.53650117
0.004   -0.012   -0.012  0.5309392
0.004   -0.012   -0.011  0.52643853
0.004   -0.012   -0.01  0.52196705
0.004   -0.012   -0.009  0.51735866
0.004   -0.012   -0.008  0.51294184
0.004   -0.012   -0.007  0.5086312
0.004   -0.012   -0.006  0.503878
0.004   -0.012   -0.005  0.49870592
0.004   -0.012   -0.004  0.4938397
0.004   -0.012   -0.003  0.48979026
0.004   -0.012   -0.002  0.48620054
0.004   -0.012   -0.001  0.4827065
0.004   -0.012   0.0  0.47896752
0.004   -0.012   0.001  0.47539335
0.004   -0.012   0.002  0.47165108
0.004   -0.012   0.003  0.46835893
0.004   -0.012   0.004  0.46462348
0.004   -0.012   0.005  0.46104312
0.004   -0.012   0.006  0.45765585
0.004   -0.012   0.007  0.45449346
0.004   -0.012   0.008  0.45151442
0.004   -0.012   0.009  0.4490025
0.004   -0.012   0.01  0.44644898
0.004   -0.012   0.011  0.4444316
0.004   -0.012   0.012  0.44262785
0.004   -0.012   0.013  0.4411384
0.004   -0.012   0.014  0.43940818
0.004   -0.012   0.015  0.43759745
0.004   -0.012   0.016  0.4358971
0.004   -0.012   0.017  0.43472698
0.004   -0.012   0.018  0.4338017
0.004   -0.012   0.019  0.43282273
0.005   -0.012   -0.02  0.5727488
0.005   -0.012   -0.019  0.5675154
0.005   -0.012   -0.018  0.56220484
0.005   -0.012   -0.017  0.5567843
0.005   -0.012   -0.016  0.55121493
0.005   -0.012   -0.015  0.545413
0.005   -0.012   -0.014  0.53988403
0.005   -0.012   -0.013  0.53448665
0.005   -0.012   -0.012  0.52969074
0.005   -0.012   -0.011  0.5249851
0.005   -0.012   -0.01  0.5202967
0.005   -0.012   -0.009  0.5159345
0.005   -0.012   -0.008  0.51176035
0.005   -0.012   -0.007  0.5077698
0.005   -0.012   -0.006  0.50355434
0.005   -0.012   -0.005  0.4985376
0.005   -0.012   -0.004  0.49391434
0.005   -0.012   -0.003  0.48973346
0.005   -0.012   -0.002  0.48585963
0.005   -0.012   -0.001  0.48216778
0.005   -0.012   0.0  0.47851098
0.005   -0.012   0.001  0.47467476
0.005   -0.012   0.002  0.4709835
0.005   -0.012   0.003  0.46662447
0.005   -0.012   0.004  0.4625524
0.005   -0.012   0.005  0.4589532
0.005   -0.012   0.006  0.45524445
0.005   -0.012   0.007  0.4520865
0.005   -0.012   0.008  0.44951022
0.005   -0.012   0.009  0.44727862
0.005   -0.012   0.01  0.44516245
0.005   -0.012   0.011  0.44325417
0.005   -0.012   0.012  0.44157785
0.005   -0.012   0.013  0.43986067
0.005   -0.012   0.014  0.4379965
0.005   -0.012   0.015  0.4364578
0.005   -0.012   0.016  0.43510017
0.005   -0.012   0.017  0.4337629
0.005   -0.012   0.018  0.4323055
0.005   -0.012   0.019  0.43145242
0.006   -0.012   -0.02  0.57164216
0.006   -0.012   -0.019  0.5661794
0.006   -0.012   -0.018  0.56068826
0.006   -0.012   -0.017  0.5552873
0.006   -0.012   -0.016  0.54988503
0.006   -0.012   -0.015  0.54421914
0.006   -0.012   -0.014  0.53872406
0.006   -0.012   -0.013  0.5335554
0.006   -0.012   -0.012  0.528022
0.006   -0.012   -0.011  0.52326393
0.006   -0.012   -0.01  0.51912856
0.006   -0.012   -0.009  0.5150292
0.006   -0.012   -0.008  0.5108206
0.006   -0.012   -0.007  0.5065638
0.006   -0.012   -0.006  0.50250435
0.006   -0.012   -0.005  0.49812192
0.006   -0.012   -0.004  0.4936202
0.006   -0.012   -0.003  0.48932433
0.006   -0.012   -0.002  0.4855618
0.006   -0.012   -0.001  0.48170137
0.006   -0.012   0.0  0.47772646
0.006   -0.012   0.001  0.47412872
0.006   -0.012   0.002  0.470398
0.006   -0.012   0.003  0.46549648
0.006   -0.012   0.004  0.46096444
0.006   -0.012   0.005  0.45718825
0.006   -0.012   0.006  0.45325607
0.006   -0.012   0.007  0.44972703
0.006   -0.012   0.008  0.44675052
0.006   -0.012   0.009  0.44461146
0.006   -0.012   0.01  0.44258514
0.006   -0.012   0.011  0.44103914
0.006   -0.012   0.012  0.43982917
0.006   -0.012   0.013  0.43844864
0.006   -0.012   0.014  0.43669993
0.006   -0.012   0.015  0.43492946
0.006   -0.012   0.016  0.4336646
0.006   -0.012   0.017  0.43231958
0.006   -0.012   0.018  0.43105945
0.006   -0.012   0.019  0.43027663
0.007   -0.012   -0.02  0.5705314
0.007   -0.012   -0.019  0.5651772
0.007   -0.012   -0.018  0.5597577
0.007   -0.012   -0.017  0.55429447
0.007   -0.012   -0.016  0.5490932
0.007   -0.012   -0.015  0.5438365
0.007   -0.012   -0.014  0.5381036
0.007   -0.012   -0.013  0.53235996
0.007   -0.012   -0.012  0.5268307
0.007   -0.012   -0.011  0.5222858
0.007   -0.012   -0.01  0.51809394
0.007   -0.012   -0.009  0.5140624
0.007   -0.012   -0.008  0.5096562
0.007   -0.012   -0.007  0.5053108
0.007   -0.012   -0.006  0.501498
0.007   -0.012   -0.005  0.49702817
0.007   -0.012   -0.004  0.49269527
0.007   -0.012   -0.003  0.48890373
0.007   -0.012   -0.002  0.48516375
0.007   -0.012   -0.001  0.4813695
0.007   -0.012   0.0  0.47742406
0.007   -0.012   0.001  0.47317004
0.007   -0.012   0.002  0.4689656
0.007   -0.012   0.003  0.46448255
0.007   -0.012   0.004  0.46029475
0.007   -0.012   0.005  0.45562774
0.007   -0.012   0.006  0.45109797
0.007   -0.012   0.007  0.44698948
0.007   -0.012   0.008  0.44403282
0.007   -0.012   0.009  0.44215524
0.007   -0.012   0.01  0.44024092
0.007   -0.012   0.011  0.43861464
0.007   -0.012   0.012  0.43726516
0.007   -0.012   0.013  0.43581632
0.007   -0.012   0.014  0.4341972
0.007   -0.012   0.015  0.43279114
0.007   -0.012   0.016  0.43176544
0.007   -0.012   0.017  0.43072587
0.007   -0.012   0.018  0.42958057
0.007   -0.012   0.019  0.42872983
0.008   -0.012   -0.02  0.56978583
0.008   -0.012   -0.019  0.5643276
0.008   -0.012   -0.018  0.55881786
0.008   -0.012   -0.017  0.55349576
0.008   -0.012   -0.016  0.5483119
0.008   -0.012   -0.015  0.54308975
0.008   -0.012   -0.014  0.5374112
0.008   -0.012   -0.013  0.53111696
0.008   -0.012   -0.012  0.52577734
0.008   -0.012   -0.011  0.52129865
0.008   -0.012   -0.01  0.51700294
0.008   -0.012   -0.009  0.5127089
0.008   -0.012   -0.008  0.5082042
0.008   -0.012   -0.007  0.5038122
0.008   -0.012   -0.006  0.49971431
0.008   -0.012   -0.005  0.49579877
0.008   -0.012   -0.004  0.49180603
0.008   -0.012   -0.003  0.4880663
0.008   -0.012   -0.002  0.4847803
0.008   -0.012   -0.001  0.48102242
0.008   -0.012   0.0  0.47698784
0.008   -0.012   0.001  0.4723335
0.008   -0.012   0.002  0.46775213
0.008   -0.012   0.003  0.46356025
0.008   -0.012   0.004  0.45927972
0.008   -0.012   0.005  0.4540936
0.008   -0.012   0.006  0.44896233
0.008   -0.012   0.007  0.4449941
0.008   -0.012   0.008  0.44182348
0.008   -0.012   0.009  0.4399472
0.008   -0.012   0.01  0.4381807
0.008   -0.012   0.011  0.43655568
0.008   -0.012   0.012  0.43492973
0.008   -0.012   0.013  0.4332271
0.008   -0.012   0.014  0.43135977
0.008   -0.012   0.015  0.4299101
0.008   -0.012   0.016  0.42899078
0.008   -0.012   0.017  0.42793742
0.008   -0.012   0.018  0.42730686
0.008   -0.012   0.019  0.42644933
0.009   -0.012   -0.02  0.5689098
0.009   -0.012   -0.019  0.56333697
0.009   -0.012   -0.018  0.5579036
0.009   -0.012   -0.017  0.552562
0.009   -0.012   -0.016  0.54737216
0.009   -0.012   -0.015  0.5419686
0.009   -0.012   -0.014  0.53609335
0.009   -0.012   -0.013  0.5300388
0.009   -0.012   -0.012  0.5248996
0.009   -0.012   -0.011  0.52037215
0.009   -0.012   -0.01  0.5159105
0.009   -0.012   -0.009  0.5109727
0.009   -0.012   -0.008  0.5063292
0.009   -0.012   -0.007  0.50236285
0.009   -0.012   -0.006  0.49832925
0.009   -0.012   -0.005  0.4944301
0.009   -0.012   -0.004  0.4908722
0.009   -0.012   -0.003  0.48745105
0.009   -0.012   -0.002  0.48408395
0.009   -0.012   -0.001  0.48038802
0.009   -0.012   0.0  0.47636944
0.009   -0.012   0.001  0.47197905
0.009   -0.012   0.002  0.4673197
0.009   -0.012   0.003  0.46315125
0.009   -0.012   0.004  0.45828032
0.009   -0.012   0.005  0.45248133
0.009   -0.012   0.006  0.4474794
0.009   -0.012   0.007  0.44348866
0.009   -0.012   0.008  0.44037133
0.009   -0.012   0.009  0.43837944
0.009   -0.012   0.01  0.43646228
0.009   -0.012   0.011  0.43476182
0.009   -0.012   0.012  0.4330848
0.009   -0.012   0.013  0.4314382
0.009   -0.012   0.014  0.42962503
0.009   -0.012   0.015  0.4274186
0.009   -0.012   0.016  0.42615277
0.009   -0.012   0.017  0.42519787
0.009   -0.012   0.018  0.42449576
0.009   -0.012   0.019  0.42381954
0.01   -0.012   -0.02  0.5679655
0.01   -0.012   -0.019  0.5623592
0.01   -0.012   -0.018  0.5568155
0.01   -0.012   -0.017  0.55141914
0.01   -0.012   -0.016  0.54624414
0.01   -0.012   -0.015  0.5405116
0.01   -0.012   -0.014  0.53456485
0.01   -0.012   -0.013  0.5289798
0.01   -0.012   -0.012  0.5239036
0.01   -0.012   -0.011  0.5192493
0.01   -0.012   -0.01  0.514151
0.01   -0.012   -0.009  0.5093804
0.01   -0.012   -0.008  0.50467527
0.01   -0.012   -0.007  0.5007633
0.01   -0.012   -0.006  0.4969136
0.01   -0.012   -0.005  0.4932487
0.01   -0.012   -0.004  0.49008498
0.01   -0.012   -0.003  0.4868964
0.01   -0.012   -0.002  0.48350677
0.01   -0.012   -0.001  0.47981662
0.01   -0.012   0.0  0.475793
0.01   -0.012   0.001  0.47146472
0.01   -0.012   0.002  0.46702057
0.01   -0.012   0.003  0.46228224
0.01   -0.012   0.004  0.45702985
0.01   -0.012   0.005  0.45131758
0.01   -0.012   0.006  0.44661993
0.01   -0.012   0.007  0.44284242
0.01   -0.012   0.008  0.43947786
0.01   -0.012   0.009  0.4372881
0.01   -0.012   0.01  0.43500274
0.01   -0.012   0.011  0.43307292
0.01   -0.012   0.012  0.43139005
0.01   -0.012   0.013  0.4296611
0.01   -0.012   0.014  0.4277732
0.01   -0.012   0.015  0.42573816
0.01   -0.012   0.016  0.42396647
0.01   -0.012   0.017  0.4227106
0.01   -0.012   0.018  0.42160648
0.01   -0.012   0.019  0.4208115
0.011   -0.012   -0.02  0.5669062
0.011   -0.012   -0.019  0.56123877
0.011   -0.012   -0.018  0.55554426
0.011   -0.012   -0.017  0.5501742
0.011   -0.012   -0.016  0.5448054
0.011   -0.012   -0.015  0.5390177
0.011   -0.012   -0.014  0.53302765
0.011   -0.012   -0.013  0.5274589
0.011   -0.012   -0.012  0.5223912
0.011   -0.012   -0.011  0.51756924
0.011   -0.012   -0.01  0.5128355
0.011   -0.012   -0.009  0.50806665
0.011   -0.012   -0.008  0.50327444
0.011   -0.012   -0.007  0.4996603
0.011   -0.012   -0.006  0.4960414
0.011   -0.012   -0.005  0.4924702
0.011   -0.012   -0.004  0.48923323
0.011   -0.012   -0.003  0.48600933
0.011   -0.012   -0.002  0.48246908
0.011   -0.012   -0.001  0.47850874
0.011   -0.012   0.0  0.47440353
0.011   -0.012   0.001  0.47006637
0.011   -0.012   0.002  0.46572247
0.011   -0.012   0.003  0.4607524
0.011   -0.012   0.004  0.45539236
0.011   -0.012   0.005  0.4504605
0.011   -0.012   0.006  0.44579977
0.011   -0.012   0.007  0.44187072
0.011   -0.012   0.008  0.4382989
0.011   -0.012   0.009  0.4357533
0.011   -0.012   0.01  0.4334038
0.011   -0.012   0.011  0.43129298
0.011   -0.012   0.012  0.42928994
0.011   -0.012   0.013  0.42733392
0.011   -0.012   0.014  0.4255007
0.011   -0.012   0.015  0.42357552
0.011   -0.012   0.016  0.42174166
0.011   -0.012   0.017  0.4203986
0.011   -0.012   0.018  0.41918504
0.011   -0.012   0.019  0.4180289
0.012   -0.012   -0.02  0.5655966
0.012   -0.012   -0.019  0.5598843
0.012   -0.012   -0.018  0.5544689
0.012   -0.012   -0.017  0.54894733
0.012   -0.012   -0.016  0.54323894
0.012   -0.012   -0.015  0.5371858
0.012   -0.012   -0.014  0.5313801
0.012   -0.012   -0.013  0.52613866
0.012   -0.012   -0.012  0.5210587
0.012   -0.012   -0.011  0.5162506
0.012   -0.012   -0.01  0.51172066
0.012   -0.012   -0.009  0.50693667
0.012   -0.012   -0.008  0.50237423
0.012   -0.012   -0.007  0.49866346
0.012   -0.012   -0.006  0.4952173
0.012   -0.012   -0.005  0.49163157
0.012   -0.012   -0.004  0.48824346
0.012   -0.012   -0.003  0.48520193
0.012   -0.012   -0.002  0.4816083
0.012   -0.012   -0.001  0.47748795
0.012   -0.012   0.0  0.473027
0.012   -0.012   0.001  0.4685535
0.012   -0.012   0.002  0.46378347
0.012   -0.012   0.003  0.45894423
0.012   -0.012   0.004  0.4541137
0.012   -0.012   0.005  0.44961143
0.012   -0.012   0.006  0.44504088
0.012   -0.012   0.007  0.44066715
0.012   -0.012   0.008  0.43675303
0.012   -0.012   0.009  0.43396237
0.012   -0.012   0.01  0.43155628
0.012   -0.012   0.011  0.4289205
0.012   -0.012   0.012  0.42668277
0.012   -0.012   0.013  0.42456257
0.012   -0.012   0.014  0.4227736
0.012   -0.012   0.015  0.42078203
0.012   -0.012   0.016  0.4189677
0.012   -0.012   0.017  0.41748536
0.012   -0.012   0.018  0.41603628
0.012   -0.012   0.019  0.4148355
0.013   -0.012   -0.02  0.56433827
0.013   -0.012   -0.019  0.5588982
0.013   -0.012   -0.018  0.553321
0.013   -0.012   -0.017  0.54756
0.013   -0.012   -0.016  0.54156744
0.013   -0.012   -0.015  0.53556156
0.013   -0.012   -0.014  0.5301173
0.013   -0.012   -0.013  0.52486384
0.013   -0.012   -0.012  0.51991034
0.013   -0.012   -0.011  0.5154084
0.013   -0.012   -0.01  0.5109912
0.013   -0.012   -0.009  0.5058955
0.013   -0.012   -0.008  0.5014705
0.013   -0.012   -0.007  0.4976459
0.013   -0.012   -0.006  0.49419132
0.013   -0.012   -0.005  0.49062684
0.013   -0.012   -0.004  0.4872985
0.013   -0.012   -0.003  0.4841346
0.013   -0.012   -0.002  0.4801668
0.013   -0.012   -0.001  0.47597957
0.013   -0.012   0.0  0.47154093
0.013   -0.012   0.001  0.46688515
0.013   -0.012   0.002  0.4620294
0.013   -0.012   0.003  0.45750788
0.013   -0.012   0.004  0.45310974
0.013   -0.012   0.005  0.44845355
0.013   -0.012   0.006  0.44414997
0.013   -0.012   0.007  0.43964392
0.013   -0.012   0.008  0.43544084
0.013   -0.012   0.009  0.43200746
0.013   -0.012   0.01  0.42943302
0.013   -0.012   0.011  0.42672598
0.013   -0.012   0.012  0.42427057
0.013   -0.012   0.013  0.42211485
0.013   -0.012   0.014  0.42005992
0.013   -0.012   0.015  0.41785905
0.013   -0.012   0.016  0.41620576
0.013   -0.012   0.017  0.41465318
0.013   -0.012   0.018  0.41320553
0.013   -0.012   0.019  0.41164005
0.014   -0.012   -0.02  0.56328255
0.014   -0.012   -0.019  0.5576565
0.014   -0.012   -0.018  0.55201435
0.014   -0.012   -0.017  0.5460801
0.014   -0.012   -0.016  0.5399897
0.014   -0.012   -0.015  0.53432286
0.014   -0.012   -0.014  0.52884305
0.014   -0.012   -0.013  0.5238905
0.014   -0.012   -0.012  0.519052
0.014   -0.012   -0.011  0.51465696
0.014   -0.012   -0.01  0.50988185
0.014   -0.012   -0.009  0.50472176
0.014   -0.012   -0.008  0.50019634
0.014   -0.012   -0.007  0.4965377
0.014   -0.012   -0.006  0.49336338
0.014   -0.012   -0.005  0.48982573
0.014   -0.012   -0.004  0.48614147
0.014   -0.012   -0.003  0.48223722
0.014   -0.012   -0.002  0.4785633
0.014   -0.012   -0.001  0.47464278
0.014   -0.012   0.0  0.46982467
0.014   -0.012   0.001  0.4653692
0.014   -0.012   0.002  0.46077693
0.014   -0.012   0.003  0.45662737
0.014   -0.012   0.004  0.4518596
0.014   -0.012   0.005  0.44745272
0.014   -0.012   0.006  0.44291946
0.014   -0.012   0.007  0.43830743
0.014   -0.012   0.008  0.43391412
0.014   -0.012   0.009  0.43002582
0.014   -0.012   0.01  0.42723745
0.014   -0.012   0.011  0.42439085
0.014   -0.012   0.012  0.42201406
0.014   -0.012   0.013  0.41977647
0.014   -0.012   0.014  0.41742942
0.014   -0.012   0.015  0.4152598
0.014   -0.012   0.016  0.4135489
0.014   -0.012   0.017  0.41190225
0.014   -0.012   0.018  0.4102654
0.014   -0.012   0.019  0.40877563
0.015   -0.012   -0.02  0.56210136
0.015   -0.012   -0.019  0.55653965
0.015   -0.012   -0.018  0.55072165
0.015   -0.012   -0.017  0.54485786
0.015   -0.012   -0.016  0.5388051
0.015   -0.012   -0.015  0.53327906
0.015   -0.012   -0.014  0.52797735
0.015   -0.012   -0.013  0.5229517
0.015   -0.012   -0.012  0.5181767
0.015   -0.012   -0.011  0.51404524
0.015   -0.012   -0.01  0.5088216
0.015   -0.012   -0.009  0.5036504
0.015   -0.012   -0.008  0.49953175
0.015   -0.012   -0.007  0.49595484
0.015   -0.012   -0.006  0.4924177
0.015   -0.012   -0.005  0.48869
0.015   -0.012   -0.004  0.4844956
0.015   -0.012   -0.003  0.4807415
0.015   -0.012   -0.002  0.4769277
0.015   -0.012   -0.001  0.47284478
0.015   -0.012   0.0  0.4682494
0.015   -0.012   0.001  0.46403253
0.015   -0.012   0.002  0.4598309
0.015   -0.012   0.003  0.45547444
0.015   -0.012   0.004  0.45072666
0.015   -0.012   0.005  0.44580314
0.015   -0.012   0.006  0.4414007
0.015   -0.012   0.007  0.43672663
0.015   -0.012   0.008  0.43205062
0.015   -0.012   0.009  0.4278469
0.015   -0.012   0.01  0.42473745
0.015   -0.012   0.011  0.4219094
0.015   -0.012   0.012  0.41950715
0.015   -0.012   0.013  0.41743127
0.015   -0.012   0.014  0.4149177
0.015   -0.012   0.015  0.41260514
0.015   -0.012   0.016  0.41050696
0.015   -0.012   0.017  0.40886635
0.015   -0.012   0.018  0.4072479
0.015   -0.012   0.019  0.4059388
0.016   -0.012   -0.02  0.5610604
0.016   -0.012   -0.019  0.5553645
0.016   -0.012   -0.018  0.5495178
0.016   -0.012   -0.017  0.5436897
0.016   -0.012   -0.016  0.5377759
0.016   -0.012   -0.015  0.5323155
0.016   -0.012   -0.014  0.52713156
0.016   -0.012   -0.013  0.5222012
0.016   -0.012   -0.012  0.5175805
0.016   -0.012   -0.011  0.5128878
0.016   -0.012   -0.01  0.507573
0.016   -0.012   -0.009  0.5029291
0.016   -0.012   -0.008  0.49884012
0.016   -0.012   -0.007  0.4949767
0.016   -0.012   -0.006  0.49125063
0.016   -0.012   -0.005  0.48700163
0.016   -0.012   -0.004  0.48329312
0.016   -0.012   -0.003  0.4793665
0.016   -0.012   -0.002  0.4753397
0.016   -0.012   -0.001  0.47106993
0.016   -0.012   0.0  0.46667883
0.016   -0.012   0.001  0.46268392
0.016   -0.012   0.002  0.45855254
0.016   -0.012   0.003  0.4541365
0.016   -0.012   0.004  0.44939077
0.016   -0.012   0.005  0.44441223
0.016   -0.012   0.006  0.439424
0.016   -0.012   0.007  0.43508413
0.016   -0.012   0.008  0.43017745
0.016   -0.012   0.009  0.42600673
0.016   -0.012   0.01  0.42240503
0.016   -0.012   0.011  0.41941395
0.016   -0.012   0.012  0.41684806
0.016   -0.012   0.013  0.41443342
0.016   -0.012   0.014  0.412225
0.016   -0.012   0.015  0.41001606
0.016   -0.012   0.016  0.4078475
0.016   -0.012   0.017  0.4060119
0.016   -0.012   0.018  0.40442073
0.016   -0.012   0.019  0.40303525
0.017   -0.012   -0.02  0.5597218
0.017   -0.012   -0.019  0.55412126
0.017   -0.012   -0.018  0.5484116
0.017   -0.012   -0.017  0.5425131
0.017   -0.012   -0.016  0.53686965
0.017   -0.012   -0.015  0.53128004
0.017   -0.012   -0.014  0.52609897
0.017   -0.012   -0.013  0.5212243
0.017   -0.012   -0.012  0.5168984
0.017   -0.012   -0.011  0.51188695
0.017   -0.012   -0.01  0.5067127
0.017   -0.012   -0.009  0.50237024
0.017   -0.012   -0.008  0.49810335
0.017   -0.012   -0.007  0.4936794
0.017   -0.012   -0.006  0.48949438
0.017   -0.012   -0.005  0.48558494
0.017   -0.012   -0.004  0.48192388
0.017   -0.012   -0.003  0.47799343
0.017   -0.012   -0.002  0.47350305
0.017   -0.012   -0.001  0.46910253
0.017   -0.012   0.0  0.4653931
0.017   -0.012   0.001  0.46150544
0.017   -0.012   0.002  0.4570911
0.017   -0.012   0.003  0.45273697
0.017   -0.012   0.004  0.4479041
0.017   -0.012   0.005  0.4430396
0.017   -0.012   0.006  0.4378173
0.017   -0.012   0.007  0.43313226
0.017   -0.012   0.008  0.4286223
0.017   -0.012   0.009  0.42411423
0.017   -0.012   0.01  0.42047098
0.017   -0.012   0.011  0.41694167
0.017   -0.012   0.012  0.41401562
0.017   -0.012   0.013  0.4111691
0.017   -0.012   0.014  0.40904012
0.017   -0.012   0.015  0.40692738
0.017   -0.012   0.016  0.40482157
0.017   -0.012   0.017  0.40317273
0.017   -0.012   0.018  0.401773
0.017   -0.012   0.019  0.40019232
0.018   -0.012   -0.02  0.5584566
0.018   -0.012   -0.019  0.552817
0.018   -0.012   -0.018  0.54695284
0.018   -0.012   -0.017  0.5411774
0.018   -0.012   -0.016  0.5355631
0.018   -0.012   -0.015  0.5300275
0.018   -0.012   -0.014  0.5251663
0.018   -0.012   -0.013  0.520766
0.018   -0.012   -0.012  0.516224
0.018   -0.012   -0.011  0.5109476
0.018   -0.012   -0.01  0.5057439
0.018   -0.012   -0.009  0.5011975
0.018   -0.012   -0.008  0.49648756
0.018   -0.012   -0.007  0.49193832
0.018   -0.012   -0.006  0.48787877
0.018   -0.012   -0.005  0.4838792
0.018   -0.012   -0.004  0.47947925
